"","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"LOC111104407",17.323625905892,17.0483185109318,17.2331569124119,16.5727293690076,16.8914875902697,17.1222471995804,17.2162624530447,17.1189785707326,16.9980174476915,17.091081469876,17.5840344682257,17.1540901981932,16.3871661658552,17.2330676123641,17.1940024761014,16.5593877724474,17.0371522861997,16.5421422276961,17.6560068082049,17.8513299959647,17.0444671589916,17.126207720991,16.9486603588837
"LOC111105197",11.9962953917471,12.1925355354161,12.700195261123,12.5451725498969,12.4676560310171,12.3775802922865,12.511164870433,12.6200258080897,13.0444590139201,12.6095887677438,12.619033931053,12.3563551264317,13.2440810805767,12.9975066450006,12.5049354614577,12.8818917997354,12.7678441959193,12.8315573222479,13.1651935807143,12.2832445204583,13.0720072154749,12.2997637703155,12.8814288316174
"LOC111102758",9.82047687184442,9.84279208937517,10.1008414797556,9.74607373586374,9.89178116680862,9.50977660383309,10.394337800999,9.89110745130493,10.1849702447041,9.08512595997495,9.81982600476026,9.54480793596342,10.1901967463019,10.9620496533077,9.87125150931241,9.28337934349727,9.97058503279333,10.4061842250451,9.8051715674327,10.2970338237346,9.85933228624263,9.27609177873848,8.82131635674
"LOC111102761",6.42037110226612,6.26660559751369,6.80126461312992,6.48375758109938,6.1498681944545,6.71327771748476,6.49053858750138,6.45866165159148,6.34121272636064,6.25988935906497,6.44906497849067,6.76744401304198,6.4112760282736,6.23999286029403,6.42773251695411,6.50742785850182,6.75344959066618,6.33134994029791,6.52746364649594,6.72023722674895,6.80177756336249,6.0777033195183,6.02254408037012
"LOC111102760",6.16265015623578,7.35415842576548,6.7411739109609,5.80639646626891,7.18653111864196,6.45284678625868,6.25040340942119,6.88540746459775,6.7076530533619,6.53635624862737,6.94018142636535,6.54194391688904,6.06586145202821,7.03759630317326,6.92642765390207,6.08364992554917,6.77717427683877,6.73456075336998,7.31119559066722,6.3900819939339,6.62433882997265,5.99838050732655,7.21689987549451
"LOC111104487",10.1783615982978,10.0620971792946,9.81302171107495,9.28620958745904,10.090974746854,10.3466983533076,9.40721368710278,9.05325827981358,9.82928956061434,9.39631134828002,9.9430231863148,9.36228504286897,10.5708369907306,10.388947566732,9.78263915728724,10.2459812230656,9.3304199858879,10.572508520527,10.1969790270291,10.4801149133589,9.82729628523524,10.8923232056619,9.84987516806383
"LOC111117739",7.9199983872302,8.96303179005747,9.49010561089253,8.42556010764093,10.1691185304921,7.99557994184596,8.11913238369088,9.2857665429401,8.18473379533246,9.33176838896745,8.37528952218178,8.97178083068013,8.14607525310528,9.12166088818884,7.61160275640804,8.53910214982269,8.79529634349943,8.9451244074971,9.2944203911734,8.36605141143824,8.9222670085316,8.19365908070962,9.06744879790288
"LOC144618317",8.21372500763998,8.82163553796021,8.17057979200297,7.74827075805417,8.07255158733848,8.3979005194725,7.39309543221653,7.50301285574397,8.06759392996181,8.02334822109545,8.2642963600258,7.75735355573721,8.94835925956673,8.45119576450201,7.39263786092561,8.61901318865262,8.03213314062553,8.99531189453845,8.53570540678744,8.62784770009055,7.8725679193386,9.78384006490086,8.02801070542015
"LOC144621743",7.35753613903487,8.69180624148016,7.83436334830023,7.15471494068495,9.66034621653904,7.92038843818194,7.84373978447714,7.31151574050625,8.19272029771308,8.78142564312035,7.85399707784142,6.31174348521861,7.04118777040075,8.77605252792225,7.63448661091309,8.04350789830139,8.26818222163926,8.36376651142711,8.87412007980228,7.50784035295286,8.5331094315365,8.01464623395271,8.27362226537119
"LOC111113944",9.54240779048862,9.38400663250374,11.7794277809361,7.85844130928256,12.1742774427579,7.94774335798424,9.33692709511583,9.19413839817867,10.1625708641471,9.52411383436901,6.54649505612772,9.3110465176691,9.72299963077461,7.47904200083182,6.76940535811506,11.3085275293604,9.95532458076432,11.0491432942852,8.59134718459929,8.72138489223216,11.0782776470978,9.06561615209184,12.1066786257421
"LOC111104488",9.26314274948053,8.57844599542796,10.368251269132,8.76046159422507,11.7625386288101,9.97210479734289,9.8730784322371,8.5606917918026,9.94463634490129,8.94353352973583,9.66051448747226,9.15028969003979,8.93487088721313,9.77923308258399,10.2606620747134,9.61432723186619,10.0553142505799,9.99519195500745,9.58269001222538,8.49748498434234,9.81991432195279,9.31286658827825,10.2459517275164
"LOC111117751",7.9934290593258,7.9283819508441,7.94252697053182,8.14793963208552,10.3470936653743,8.06173501229567,8.14771613739805,9.37415548740849,7.90483822213646,9.71895875240897,7.94229624514163,9.23892440569285,9.56174415641375,9.45024179098988,7.86188378951529,8.57162311862522,8.68232669946412,8.46467796724039,8.72552629478824,8.72138489223216,8.39373314392074,7.95523268664339,8.69334195150242
