"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111115908",990.440807937042,1.13672391628948,0.546740408618881,3.70769053641706e-05,0.00752349199207605,"bc"
"LOC111114125",169.281138736717,1.55027083163459,0.900247892684836,0.000168106037906511,0.0200096743315638,"bc"
"LOC111114137",72.8372246542316,-5.18126771551226,3.31200583658953,0.000175273858370337,0.0206301892331659,"bb"
"LOC111115623",103.286875945757,-6.1353968156366,2.68248974880391,5.14928827731242e-05,0.00900755610145114,"bb"
"LOC111115902",138.770358449529,-21.2180150469821,6.06147283925522,1.62820819457424e-06,0.000696653079143374,"bb"
"LOC111111671",9.41021968175358,-2.52310617987248,1.66550012458531,0.000404529954237118,0.0355530824751256,"bb"
"LOC111111163",37.3110231472058,-6.24233247090261,3.38578545395823,8.10933616953943e-05,0.0120369434183839,"bb"
"LOC111114516",348.059823547934,5.32192450891477,1.18538093086776,1.1460683930967e-06,0.000518383106603254,"bc"
"LOC111115521",26.750049614396,3.50478842197956,1.37127987499461,7.65791409476268e-05,0.0117701396149697,"bc"
"LOC111115893",15.060411800488,-20.2768360601331,4.55303493190463,2.29905192851167e-07,0.000148556290123544,"bb"
"LOC111114384",40.7985627465066,-2.55295392809224,1.02375587582843,7.21874649479303e-05,0.0112591109122235,"bb"
"LOC111117324",150.439506306831,5.6408052564718,1.43036087999899,4.60044785008462e-06,0.00157779348339335,"bc"
"LOC111117042",19.1415456688091,-2.4592604948882,1.38983171644435,0.000243691720917416,0.0261551432802957,"bb"
