"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111130340",495.933755998986,3.92957760399572,3.03668292301516,4.04842085430535,5.15643649887641e-05,0.0135216722602597,0.0488334451965428,"CW"
"LOC111130172",482.943157206356,-1.89995932139695,0.951911854828714,-4.3799478968495,1.18707689022392e-05,0.00388366336504496,0.0222181077949936,"CC"
"LOC111128468",483.080713808148,1.02304160656408,0.916014115834293,4.05109524766575,5.09784491070996e-05,0.013470859105593,0.0845329254598908,"CW"
"LOC111131453",12.2815767381062,18.5386418530395,2.73712029641505,6.85172094740203,7.29667892615081e-12,7.37222101385684e-09,8.580976641444e-09,"CW"
"LOC111133900",90.8889894366025,1.10910134611188,0.909062744896682,4.10413118560868,4.05837137797531e-05,0.0114364471830916,0.0692848297837458,"CW"
"LOC111133159",6.09412418280851,19.1800245557221,3.24674857123246,6.00700768556671,1.88978561728929e-09,1.29835831050244e-06,2.086948875112e-06,"CW"
"LOC111137388",5.18807874779042,18.1750208906929,2.81286611244072,6.54072106575685,6.1222925595911e-11,5.68413497316415e-08,3.76506027646482e-08,"CW"
"LOC111132284",462.34685614614,-2.02264698028907,2.19926215334826,-3.89562781632738,9.79446936200375e-05,0.0227337575353752,0.103770980867451,"CC"
"LOC111099048",5.92269845801857,-16.9616336472272,2.73172449533168,-6.28114834387828,3.36081263945796e-10,2.50979643023174e-07,3.93371894902464e-07,"CC"
"LOC111137904",7.56664662270994,-2.4292612044533,2.36870681375343,-3.95324195573862,7.70994037777149e-05,0.0191657582739396,0.0787768244358411,"CC"
"LOC111132400",4.59675487013294,-27.5788443128346,6.39884475991653,-4.94056064011952,7.78982609138447e-07,0.000318566792727666,0.000848292700944705,"CC"
"LOC111136642",26.7834706199786,21.2363119053038,2.78292487654168,7.72363514765713,1.13058156733361e-14,1.9418869000522e-11,1.6090880246161e-11,"CW"
"LOC111135979",36.9380685108657,-21.4323793776306,4.59457183579918,-5.03361740189994,4.81309819275607e-07,0.000204122900145131,0.000528974169024223,"CC"
"LOC111135101",5.39702912514652,4.31214418269487,2.94679343131708,4.11941380596756,3.79837475742795e-05,0.0110577770904377,0.0397749523154087,"CW"
