"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","DEG_group"
"LOC111105557",11.1791240102168,-19.0349607380038,2.8612947584673,1.68528717273771e-11,8.77166438755848e-09,"ch"
"LOC111103711",7.14130160117411,21.0236243275508,2.41398243333215,1.59697995780659e-18,2.03183168557674e-15,"hc"
"LOC111104627",41.5296191169195,45.8090130763108,3.40500580258392,1.15635712411377e-42,4.96539749094451e-39,"hc"
"LOC111104808",9.15566276569577,-17.8261247704272,9.14315712639393,5.50607406337606e-05,0.00950475659422586,"ch"
"LOC111102864",11.3331063853407,-18.3429340314794,3.44824816646368,5.46295522189104e-08,1.5770036788437e-05,"ch"
"LOC111103254",6.6085236586179,18.1921870067617,3.43621372669647,6.22951696587362e-08,1.76354339170024e-05,"hc"
"LOC111103410",21.300219668808,21.2542692118375,3.72287300693767,5.59128768036077e-09,1.92071914395753e-06,"hc"
"LOC111105009",9.74035520844077,16.7963251869406,3.70374666718538,1.03177557426766e-06,0.000230152951475601,"hc"
"LOC111102790",26.5020144189521,-3.33530018965261,4.21047450939999,0.0003320769262063,0.0459980103590274,"ch"
"LOC111103281",12.9561996463296,20.5249047369543,3.71733515131325,1.68221407649302e-08,5.35068684774891e-06,"hc"
"LOC111104227",37.6879571662768,37.1049862377764,5.18150412460218,8.56650264779098e-14,6.26120210546629e-11,"hc"
"LOC111104339",4.71926941995425,-41.9178466935976,4.13200592255586,2.15935557311792e-25,4.94521217651645e-22,"ch"
"LOC111104604",180.448264419834,24.6127995079063,4.1834439682887,1.55649902426009e-09,5.87569829465742e-07,"hc"
"LOC111104019",13.585481211506,-18.0390898600751,3.80195516723688,5.58340044298398e-07,0.000128725484575427,"ch"
"LOC111104719",67.1766834057486,21.0850552364323,4.32461349264099,3.19288037700057e-07,7.89077890005205e-05,"hc"
"LOC111105560",5.83141859350066,-20.648622020886,3.43966252371112,1.01285804912401e-09,3.95382951176228e-07,"ch"
"LOC111103137",89.301166787923,-2.03268670448601,1.99074674295309,8.28966471313251e-05,0.0135603124869299,"ch"
"LOC111105146",3.25646225246549,41.82853579275,3.10809871749067,1.76794688254441e-42,6.7480568121295e-39,"hc"
"LOC111102417",50.7804652717173,19.2121174976075,2.90098924219219,2.04273000123086e-11,1.0169834927867e-08,"hc"
"LOC111104220",22.7646624406747,-20.3596962931238,2.62224406518095,4.45495983817183e-15,3.82591950902197e-12,"ch"
"LOC111108482",16.9260321272646,-1.73134841069601,2.21632211041525,0.000179773985999283,0.027085947223892,"ch"
"LOC111110678",286.094504076817,-1.07493614807441,0.708956261996851,1.16110711151971e-05,0.00224080626375983,"ch"
"LOC111110555",16.7140895473355,-47.2967668958884,2.57906732365662,1.36953534509351e-76,4.70462781746523e-72,"ch"
"LOC111110558",55.4548277788633,-18.5358525560024,2.73635509160532,7.55744880032567e-12,4.12084890775853e-09,"ch"
"LOC111110387",25.3789745125786,17.7999561419705,2.87862615728687,3.91933495272888e-10,1.62213246139931e-07,"hc"
"LOC111106034",15.8759656625222,-46.7846943605432,2.60252996277112,1.0606845418428e-73,1.8218317690692e-69,"ch"
"LOC111105680",52.6221946849408,37.2183146157217,7.5232300021185,5.72997336069649e-08,1.64030037405538e-05,"hc"
"LOC111107803",19.8258937310277,18.7840780173458,3.29041852973913,6.55219960953771e-09,2.20667804889058e-06,"hc"
"LOC111105873",211.633516965887,24.3158688074815,4.70229996592117,7.6494438174821e-08,2.08550550808052e-05,"hc"
"LOC111107162",25.4400982009842,19.7811415094282,3.29269464728927,1.04222345366306e-09,4.02274832362174e-07,"hc"
"LOC111106578",43.0611175225704,-2.51765326287267,2.83094752541682,0.000167278645971076,0.0255393602062151,"ch"
"LOC111108256",9.58294145675995,-13.943241457343,6.36473143566916,3.89439135321758e-05,0.00700419538040473,"ch"
"LOC111110291",27.5081703815647,-1.10516099265308,1.70202578447437,0.000221857431767508,0.032430836153521,"ch"
"LOC111107288",159.949063198547,-1.1352303083965,1.42138864994082,0.000105235881797349,0.0168142465651281,"ch"
"LOC111107889",190.871868202734,-7.14419994912856,4.40093585878955,6.43122630922776e-05,0.0108830288755957,"ch"
"LOC111110569",12.7692325516389,20.7982385030606,4.57500507079364,9.02555008022151e-07,0.000203977431813006,"hc"
"LOC111106815",14.3585299871149,-19.4101767880214,3.2714926140963,1.67814744064211e-09,6.26605661749323e-07,"ch"
"LOC111108101",1130.02353253204,-1.34339630922464,2.17506288453519,0.000331978583262944,0.0459980103590274,"ch"
"LOC111106942",15.5680045095197,18.504327837926,3.64129181222682,1.61132234659226e-07,4.10015890741758e-05,"hc"
"LOC111109023",3.20077628270896,14.1310235330425,6.15343578629686,3.37341462976925e-05,0.00616401805116135,"hc"
"LOC111107226",19.8424154178869,17.171638069148,2.57470107906658,1.66917683038435e-11,8.77166438755848e-09,"hc"
"LOC111109115",10.1068432364009,-18.8686979840045,2.47850407493813,1.59071454688229e-14,1.24191422987501e-11,"ch"
"LOC111110449",23.3116669920514,16.6839562794405,3.20621638886092,1.02107523421083e-07,2.71906794152018e-05,"hc"
"LOC111110547",3.90739095707304,12.0939726746023,8.76052827208641,0.000140525241735363,0.0217446986670864,"hc"
"LOC111110513",3.93202784830089,-11.0760615535104,9.03441346989286,0.000189755781904565,0.0283590213638592,"ch"
"LOC111106313",223.03086504434,36.7068149800345,6.71623101606466,4.71501742853487e-09,1.65275794596969e-06,"hc"
"LOC111109313",2.82055966686826,-30.0999039343196,6.08524962338787,1.25180603281025e-07,3.23323615331561e-05,"ch"
"LOC111109433",8.77067702719802,-17.6153587007704,3.65192583394532,4.38967985701514e-07,0.000102581144522574,"ch"
"LOC111106078",792.782086241447,10.2005997916547,5.048390581068,4.29504314442535e-05,0.00753871807045458,"hc"
"LOC111110115",116.033356342905,16.4788769538171,3.12534692947837,7.47113285460311e-08,2.05318684657061e-05,"hc"
"LOC111115142",84.1028483147603,23.9119375722648,3.92295369300224,4.51348020922397e-10,1.84579847794359e-07,"hc"
"LOC111113117",8.64277858257344,-14.819576067745,2.39747631352085,4.6094105243099e-10,1.86285259213051e-07,"ch"
"LOC111112247",7.9170126437825,-17.8656691401307,3.78782554631545,6.11287756694611e-07,0.000139065940516379,"ch"
"LOC111110822",14.7345888775391,20.5198972867581,2.34248429417952,1.05313910223784e-18,1.44709737760297e-15,"hc"
"LOC111112775",60.4330555445927,-23.9161510040795,4.18915800594091,4.59265398306877e-09,1.62646236728225e-06,"ch"
"LOC111116127",6.69424845084269,-20.5940706707132,3.7672497839373,2.25042009750432e-08,7.02785738086076e-06,"ch"
"LOC111114726",61.8663739924926,21.320798464302,2.45682335253402,2.0552436516226e-18,2.52149035430498e-15,"hc"
"LOC111113494",17.5531390463195,-40.191440899468,3.91893197709976,8.55138649801624e-26,2.25967099215272e-22,"ch"
"LOC111114752",24.6003753773016,37.0811231674991,3.89074966520725,1.74754954852523e-22,3.33510122727437e-19,"hc"
"LOC111111495",8.51347729848956,41.1408638578063,5.69047230102265,3.1148524206096e-14,2.32611761636481e-11,"hc"
"LOC111110716",697.529997173863,-1.4303584556392,1.99664501896037,0.000201920622555299,0.02976985933914,"ch"
"LOC111111573",162.73884785474,-16.9595676471376,5.68609908769343,1.40186170727676e-05,0.00269032141722744,"ch"
"LOC111111775",2.41026552427607,25.65275217499,5.14270928662819,1.54559265448728e-07,3.96225364678708e-05,"hc"
"LOC111111959",52.5427436462504,-22.248992582604,2.89399395316376,7.13136493330427e-15,5.97504019972849e-12,"ch"
"LOC111111962",12.4154574141446,-38.5612485730187,5.01583332326936,1.3520539306332e-15,1.22225675329242e-12,"ch"
"LOC111113755",12.2686859984927,-18.9091566326304,3.04657014905693,3.17500376479545e-10,1.34651517689201e-07,"ch"
