"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","DEG_group"
"LOC111104170",16.491027042002,-16.3722964212553,2.87584067104273,-5.81239770876299,6.15843155422748e-09,5.71768758786006e-06,7.58893765952361e-06,"bb"
"LOC111104627",41.5296191169195,19.1633151433045,3.34015047378657,5.89462429627396,3.75534830039114e-09,3.68582070900104e-06,4.35908060441848e-06,"wb"
"LOC111105398",7.71077090368294,17.3216797648288,2.47102901569309,7.109928950926,1.1610270756892e-12,1.99418010520378e-09,2.47384942061603e-09,"wb"
"LOC111105271",183.539111118161,-2.66076993683768,3.49591613255834,-3.69383664112892,0.000220895739826985,0.0462695759422963,0.160404654444475,"bb"
"LOC111104227",37.6879571662768,15.1185712096885,8.93709883941237,4.11803824925534,3.82111285571849e-05,0.0122675578336113,0.0365146409463382,"wb"
"LOC111103543",4.31202721710945,8.31091125534276,8.16784720528429,3.77790369184002,0.000158154012352418,0.035278614495651,0.103684295201692,"wb"
"LOC111104604",180.448264419834,-20.2588772700712,4.22477165125061,-5.16245711434309,2.43729224767086e-07,0.000152228842349071,0.000260179672872468,"bb"
"LOC111105577",62.6297365025538,-23.9582405349688,2.93080575278857,-8.33985576016583,7.438120793095e-17,1.96549481141846e-13,3.89479636375539e-13,"bb"
"LOC111102450",92.2115804156423,-2.06470995814133,2.78706171826649,-3.71613203044715,0.000202295900556752,0.0437060929303494,0.170330924619111,"bb"
"LOC111105146",3.25646225246549,13.9529270190762,3.43427349732053,4.78346702557228,1.72297167566247e-06,0.000896541434580345,0.0013065392908545,"wb"
"LOC111107435",19.4870131804439,-19.5953942554954,3.2856250918709,-6.11846813093715,9.44791719104883e-10,1.04695113337713e-06,7.87631460553185e-07,"bb"
"LOC111106104",137.456771249561,-3.82511148610851,3.98816305498809,-3.81470204115049,0.000136347345501041,0.0320808494017243,0.110628205804157,"bb"
"LOC111110555",16.7140895473355,17.6402477533746,2.54932863788906,7.02478330807477,2.14398724953558e-12,3.50715476171649e-09,5.06201747987518e-09,"wb"
"LOC111106882",52.3841654910046,1.19655069818732,1.63261218044195,3.80187978735676,0.000143602403066232,0.0334883668515367,0.177659033972922,"wb"
"LOC111110119",39.7473318407845,3.04301301051291,3.40738343532441,3.79862704109941,0.00014549984473324,0.0334883668515367,0.127272756447109,"wb"
"LOC111106034",15.8759656625222,13.7912411544084,2.66060649107657,5.34432930395669,9.07524508602975e-08,6.23505638390588e-05,0.00012476948299631,"wb"
"LOC111106867",390.343245245837,20.2372472862521,5.2142522407159,4.78049848803155,1.74861073931309e-06,0.000896541434580345,0.00209428358320933,"wb"
"LOC111106424",342.665234886361,21.154867164427,4.65150187656155,5.04885069047355,4.44475943301558e-07,0.000262077438673654,0.000542052459109834,"wb"
"LOC111109448",146.910154970051,4.20235797100129,2.98282714908038,4.07766729054783,4.54897979646625e-05,0.0140780679250638,0.0499418729859975,"wb"
"LOC111109405",553.952207744687,-26.3959203896558,2.69717645561968,-9.95325214760619,2.44073936371073e-23,6.99727256260579e-19,3.14535190749765e-17,"bb"
"LOC111108435",408.139242180693,-10.3680320288142,3.61198776778681,-4.44972964145844,8.59784535109689e-06,0.00343433934303349,0.0103562186591886,"bb"
"LOC111107388",548.13365514277,-2.01403171517916,2.81947572340453,-3.69048359448929,0.0002238281247338,0.0465996590354878,0.180107403070732,"bb"
"LOC111107391",128.442963711177,-24.5898966941644,2.71728273201797,-9.20600364295741,3.38492968933803e-20,2.3255820937628e-16,2.66759587897931e-16,"bb"
"LOC111107389",900.400567492483,-4.60967239379046,3.62496692210698,-3.99142265380772,6.56781094632543e-05,0.0183428814331846,0.067689767963003,"bb"
"LOC111108877",165.325234553406,-24.7026778231196,2.85813012337399,-8.80884190040387,1.26445374445397e-18,4.8262794477203e-15,1.19273293721041e-14,"bb"
"LOC111108256",9.58294145675995,-16.6046397422691,4.74280067266919,-4.6244692043533,3.75558874602097e-06,0.00165399980260657,0.00455668424866857,"bb"
"LOC111110531",134.955120685718,10.2899350274664,1.84825619423122,5.65731462390967,1.53759746264402e-08,1.35434738555763e-05,1.72076676287843e-05,"wb"
"LOC111107416",15.3240958852986,18.5815512343066,1.96413320529682,9.5449004920091,1.36238329780122e-21,1.56001970153559e-17,1.15613232280918e-17,"wb"
"LOC111106195",16.1165372314217,-26.5435674228423,4.57350096726774,-6.10509166648304,1.02741698477379e-09,1.10293213315466e-06,1.47863283310513e-06,"bb"
"LOC111110663",131.477900938636,-8.85505828668348,4.10681167646663,-4.25812710424371,2.06146734833772e-05,0.00722607411735688,0.019339701348287,"bb"
"LOC111110569",12.7692325516389,-21.7404636978065,4.34868625950858,-5.31749939360123,1.05203035128236e-07,7.00917046481714e-05,0.000163244773634487,"bb"
"LOC111108387",45.8422843922413,-8.85283809384609,2.69162661629354,-4.58135429945542,4.61974411334675e-06,0.00195922777508256,0.00626434684015554,"bb"
"LOC111109019",60.8763015758494,-22.7480619259931,3.24663697597627,-7.18167004232388,6.88649622807e-13,1.31424954681478e-09,1.53591845803079e-09,"bb"
"LOC111108540",225.717644555479,4.88290802783254,3.09940789196782,4.13069232872125,3.61672364719464e-05,0.0118325419741362,0.0427280466035371,"wb"
"LOC111109846",69.410501294463,1.34251519094905,1.79530478501964,3.79738785601477,0.000146228895776971,0.0334883668515367,0.167870345258194,"wb"
"LOC111109183",9.32548461957399,11.3900742536006,9.07706471756376,3.91803975006316,8.92719873324138e-05,0.023250569426505,0.069662043388267,"wb"
"LOC111107375",203.614915735258,5.14068445378508,2.3679177599578,4.33970859885618,1.42671779396397e-05,0.00538578128112639,0.0183240982352433,"wb"
"LOC111105949",4.64505035235531,10.0090832426304,4.23009961506511,4.30991932469804,1.63314113271486e-05,0.00590543833589694,0.0154142809516574,"wb"
"LOC111110380",312.096675552258,21.0028560765183,2.33168773259142,9.12153983840123,7.40643986455652e-20,4.24043370378742e-16,5.91880866773179e-16,"wb"
"LOC111110140",288.516649427295,-17.6077293968531,10.2820982281568,-4.18004314814657,2.91453788882524e-05,0.00991289163929947,0.0322033556596279,"bb"
"LOC111111940",76.0328454090251,-17.8175579314485,3.04260185938333,-5.98750376362705,2.13086013842663e-09,2.15292080809504e-06,2.20298017688235e-06,"bb"
"LOC111115142",84.1028483147603,8.73112570254179,7.53341985528613,3.85435256474196,0.00011603628263523,0.0284719884363244,0.0837067546712642,"wb"
"LOC111115160",13.7366274999991,6.64670104258057,7.40538764454109,3.70003057109791,0.000215573496425125,0.0455704139086251,0.124874181886643,"wb"
"LOC111115674",7.6680858107194,-21.950819145532,2.51740078737989,-8.84863677798388,8.85948052325632e-19,4.3477267847843e-15,4.30653182995988e-15,"bb"
"LOC111111518",499.70343169386,20.823717399542,4.34881895547634,5.16805494389672,2.36542778753451e-07,0.000150476250661825,0.000301248991848674,"wb"
