"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111105560",5.83141859350066,-14.5799053280418,4.41984406811956,-4.48663883063342,7.2355575980614e-06,0.00193344435531055,0.00437067447403032,"BB vs. HB","BB"
"LOC111105307",280.828491026191,-20.2427705604411,3.89885197623849,-5.42948889867608,5.65156682474802e-08,2.50371846608475e-05,4.55979082244919e-05,"BB vs. HB","BB"
"LOC111105146",3.25646225246549,17.2004403690921,3.00045742338985,5.86539795064851,4.48056770458227e-09,2.84634403859586e-06,3.90193315885776e-06,"BB vs. HB","HB"
"LOC111110229",101.561935089077,-22.7654120178077,4.06074025855708,-5.84923831572692,4.93829128696818e-09,2.91947448649898e-06,8.87547584751687e-06,"BB vs. HB","BB"
"LOC111110555",16.7140895473355,15.9007246649674,2.55766342168425,6.31791022423907,2.65123946848588e-10,2.34906793853818e-07,3.39735597448329e-07,"BB vs. HB","HB"
"LOC111107614",7.7014984096946,-22.2912407626504,2.09644240521213,-10.7476750151853,6.07742045089212e-27,2.04620669161087e-22,0,"BB vs. HB","BB"
"LOC111106034",15.8759656625222,13.7434534078363,2.65362055893309,5.32203970572865,1.02610167686908e-07,4.26516263685249e-05,8.24399972347916e-05,"BB vs. HB","HB"
"LOC111107778",11.8334309327649,-13.737369655735,7.88621257174564,-4.03110864946119,5.55143719393407e-05,0.0121370999274394,0.0261338959956837,"BB vs. HB","BB"
"LOC111110363",12.2213894423081,-19.8525121854394,4.95773199098977,-4.76624237620623,1.87693453845887e-06,0.000579766137388732,0.00123770769360461,"BB vs. HB","BB"
"LOC111108858",6.47708945413825,-13.2171062180952,8.12862988139312,-3.98700334655943,6.69130821265133e-05,0.0139931463485564,0.0332386003710305,"BB vs. HB","BB"
"LOC111109691",27.3788634741158,-2.62505231948783,2.6347188558118,-3.83793688888149,0.000124072358442077,0.0232077346465905,0.0828010463157062,"BB vs. HB","BB"
"LOC111110531",134.955120685718,9.3414768656312,1.88099851790085,5.14393703584326,2.69039737069345e-07,0.000102935214856679,0.000213688969750714,"BB vs. HB","HB"
"LOC111107416",15.3240958852986,17.1946758633657,1.96831752177526,8.81869299343921,1.15803470755077e-18,4.87373382106586e-15,6.00938783591805e-15,"BB vs. HB","HB"
