"X","Gene","log2FoldChange","lfcSE","pvalue","padj","pair","DEG_group"
"LOC111114999",61.1551157384556,-2.57355088997041,2.15362956920464,0.000130261406003579,0.0397587577771569,"B vs. W","B"
"LOC144623939",223.854604931196,-7.64979390602914,2.45022681304671,2.25855205326917e-06,0.00165664793107294,"B vs. W","B"
"LOC111113029",5233.15756330217,6.2885339927624,4.07721692599173,2.63322205436157e-05,0.0136230350508028,"B vs. W","W"
"LOC144623124",35.5404146580935,22.2057901767357,2.93617960218796,1.29568842130873e-14,3.8015498281198e-11,"B vs. W","W"
"LOC111112708",127.5953832772,-3.86882331312331,2.66641044979084,5.97016411552716e-05,0.0241606365723541,"B vs. W","B"
"LOC111113379",27.9605284280708,2.35510251656529,1.77446477477968,0.000106169322337985,0.0371941243868237,"B vs. W","W"
"LOC111113641",332.381750302913,-23.8911818757657,3.19204439643141,2.02161873208841e-14,5.27238165328658e-11,"B vs. W","B"
"LOC144624111",13.7212774461449,29.8700187361333,3.42515690779276,3.92324754655039e-19,1.84172932825262e-15,"B vs. W","W"
"LOC144624762",66.573588064099,19.9794660863965,3.36127760695567,7.91964560592908e-10,9.78368008749303e-07,"B vs. W","W"
"LOC111117500",175.747315970885,2.7908284554156,1.51961731315695,4.4151908454726e-05,0.0191913628749876,"B vs. W","W"
"LOC111117756",122.233383112492,-19.8771580652344,4.00495306198574,6.93859235734808e-08,6.0319496226546e-05,"B vs. W","B"
"LOC111103178",40.7590168673108,1.88945789236966,1.73074171504048,0.000176430981082627,0.048153348697342,"B vs. W","W"
"LOC144625169",17.0038504907084,3.30798492063425,3.03405437844857,0.000113948336116552,0.0382085049332528,"B vs. W","W"
"LOC111102200",2711.49628564689,-1.04000379613617,0.736952125008634,4.5667377964453e-05,0.0194891762833025,"B vs. W","B"
"LOC111134528",1316.13863284857,5.33490344454882,2.38825373069076,1.43400817767939e-05,0.00801405713011679,"B vs. W","W"
"LOC144625757",46.8521382051183,17.7893951752352,2.68122382291424,9.73122436199589e-12,1.9034274852064e-08,"B vs. W","W"
"LOC111100876",141.234615855548,2.27981671130537,1.77854119221986,0.000116329485127118,0.0384575447169537,"B vs. W","W"
"LOC111133166",82.4448440150372,22.8474749850994,2.29740435705123,8.69913593812317e-24,1.02093059369813e-19,"B vs. W","W"
"LOC111132086",182.924711720307,20.6012422300878,4.22770010719027,9.10971619864968e-08,7.63654495052519e-05,"B vs. W","W"
"LOC144626342",58.6447626702662,-21.5886469869014,4.26481765857527,4.98090764133433e-08,4.49661015989998e-05,"B vs. W","B"
"LOC111138022",43.1844717808787,21.0647502480117,3.84584693902692,9.36696876737658e-09,9.16089545449429e-06,"B vs. W","W"
"LOC111110626",124.658965848903,23.0716697391834,4.02335403496299,2.34403971475847e-09,2.75096500924054e-06,"B vs. W","W"
"LOC111108634",310.641411806884,3.17869826759152,2.73802944855211,0.000110877183865366,0.0382085049332528,"B vs. W","W"
"LOC111106500",13646.0423961284,-1.96515662765703,0.676552754550196,7.25826368284337e-06,0.00501076368128528,"B vs. W","B"
"LOC111108472",69.698197429981,-2.17781998072031,1.46820943350023,7.82348398045504e-05,0.0306054693315401,"B vs. W","B"
"LOC111106609",54.9138134200377,-3.37906608877825,1.47833481608964,2.25039066474924e-05,0.0120048112915896,"B vs. W","B"
"LOC111106424",915.033568858898,-27.0256406770196,3.72144101655026,7.483728815672e-14,1.75658082761453e-10,"B vs. W","B"
"LOC144618078",40.0686222001555,-2.93802849609445,2.28217047518865,0.000101719562814879,0.0361751754301642,"B vs. W","B"
"LOC144618676",46.3381246837843,-1.10435084932459,1.10994888026039,0.000186014502502845,0.0482942234354346,"B vs. W","B"
"LOC111136443",193.528861210877,22.7465928978013,3.70924873223661,2.39467134985167e-10,3.30633681904226e-07,"B vs. W","W"
"LOC111137154",64.7972421873396,3.13434015129341,2.36045808414237,9.02768920134465e-05,0.0333179734001053,"B vs. W","W"
"LOC111132555",34.8807393277379,22.2398417927734,2.38238718782183,3.46720939478674e-21,2.71274463048115e-17,"B vs. W","W"
"LOC111101514",110.718065554722,22.018180209648,3.55599059824186,1.73876998147746e-10,2.72082726701593e-07,"B vs. W","W"
"LOC111128125",931.554201975382,-1.10208684465037,0.526359753935552,9.02495489512179e-06,0.00580009639549633,"B vs. W","B"
"LOC111130816",3231.72032843172,-1.25857488479428,0.994747491926524,8.91331327079971e-05,0.0333179734001053,"B vs. W","B"
"LOC111128310",184.829998405145,1.03337633955595,0.958044647024284,0.000131287408218837,0.0397587577771569,"B vs. W","W"
"LOC111129330",371.80929893898,-2.31590458976065,2.26359794108551,0.000188277074581267,0.0482942234354346,"B vs. W","B"
"LOC111131665",208.930739359468,8.1424897960543,4.20793062386063,1.16465753397249e-05,0.00683421040935055,"B vs. W","W"
"LOC111118398",539.312871942643,-2.1762259086186,0.677332254059725,5.31435508738399e-06,0.0037799558366993,"B vs. W","B"
"LOC111122279",27.7212145087079,1.38323840947347,1.14133315006208,0.000112932090503145,0.0382085049332528,"B vs. W","W"
"LOC144620607",948.843042805505,-26.592789958879,4.12195219674769,2.18670125869903e-11,3.94817322647567e-08,"B vs. W","B"
"LOC111122008",186.676355228345,-1.81472731871435,1.10141181044444,5.11890942647762e-05,0.0214555432246934,"B vs. W","B"
"LOC111119242",209.725336859291,-2.76687472284856,3.2165593241971,0.000187374014851017,0.0482942234354346,"B vs. W","B"
"LOC111120814",124.735965667425,-2.78319429656989,1.48449513907482,4.1646358503898e-05,0.0186676267775563,"B vs. W","B"
"LOC144621605",45.9328617390884,5.06699809197902,3.12961541711455,3.24574998200099e-05,0.0158717174119849,"B vs. W","W"
"LOC111112234",101.629437828198,1.46773753971197,1.40694793389083,0.000189292286812372,0.0482942234354346,"B vs. W","W"
"LOC111115396",64.4313685273096,4.91957796288474,1.73202047034327,7.78823970816655e-06,0.00522301606943101,"B vs. W","W"
"LOC144621941",516.332901933353,-11.6103686395246,2.04178077582664,2.35733217708663e-10,3.30633681904226e-07,"B vs. W","B"
