"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue"
"LOC111118149",1683.23291914424,-0.00980873663488422,0.0703048773361586,-0.888227156397305,0.374418573856403,0.893220888640609,0.987118650537422
"LOC111122053",8.19297776506556,-0.373913566262409,1.04015592207535,-2.94043693411133,0.003277497133318,0.212938195808815,0.601996653701997
"LOC111120723",581.327253814883,-0.00351299256721245,0.0556404375791449,-0.338228942475428,0.735190666820017,0.974636676842614,0.989672058107108
"LOC111120725",0,0,0.39034291413987,NA,NA,NA,0.992118265625504
"LOC111120724",15.2397155029896,-0.0149363567933375,0.111331183167342,-1.28900858552151,0.197395101817303,0.78936202813869,0.9726646449084
"LOC111117787",0.362506820419971,0.000188475923161385,0.187968051366027,0.0160626166992056,0.98718443721753,NA,0.970142169794516
"LOC111120866",916.689705094267,0.0136100150952236,0.0639176284529548,1.09086510175083,0.275332245078484,0.843882594412606,0.989885036358446
"LOC111122306",486.513133651329,0.0857273115944164,0.199570384495837,2.58568781616337,0.00971849089750749,0.325682531684024,0.922927487382292
"LOC111121408",142.190250137076,-0.0023309508579662,0.0625636042089904,-0.235004910670967,0.814204921784219,0.98550517492905,0.988398957840414
"LOC111121409",0,0,0.39034291413987,NA,NA,NA,0.992118483250773
"LOC111122124",674.549323719214,0.0113191996967809,0.0822069110190603,1.04614105226135,0.29549591397757,0.854636136055213,0.983815669310289
"LOC111118253",370.512781210112,-0.0236263021350956,0.10857171581929,-1.65155429775108,0.0986254432044163,0.682758279808034,0.976663055345883
"LOC111118955",81.2431692355781,-0.00389657379404002,0.080619243178256,-0.433656590906832,0.664537833456795,0.962563728475299,0.984100502000608
"LOC111118956",1345.65441161268,-0.00158994648339978,0.076841840891167,-0.180447302542204,0.856801421685694,0.988754952216675,0.985470025864338
"LOC111118957",327.283665594425,-0.00133276693454124,0.087057686448859,-0.152427659183026,0.878849643088937,0.990246689800249,0.983684979039363
"LOC111122287",0.562520332150952,-0.00737433809815363,0.202871448530122,-0.594461849164087,0.552203251831825,NA,0.954645041954029
"LOC111122339",1.36502086784086,0.0436624102262344,0.326997931670578,1.81525685857962,0.06948444549257,0.61792265921096,0.89850825176302
"LOC111120197",142.22874518054,-0.00892952741112222,0.0749689118476746,-0.856129489677874,0.39192615858383,0.898785110049746,0.98559669535146
"LOC111118787",97.9682114183519,-0.0157056006628642,0.0880047026007348,-1.29914724034627,0.193893403642875,0.785822120114816,0.983168592198189
"LOC111122278",262.930933306594,0.0135558176592788,0.0625256669594427,1.09134583601068,0.27512073604265,0.843794814104854,0.990168944990886
"LOC111122279",24.4193388913043,0.0668480758985522,0.255251956804804,2.34665187285646,0.0189429444448413,0.411258894634142,0.877934939664561
"LOC111118384",16384.0817471809,-0.0212207064116182,0.0804528099734188,-1.44652170890479,0.148030927576564,0.747543653417679,0.988383876324167
"LOC111122117",21.0749311174338,-0.0145675851033629,0.0987504510551435,-1.26981015632314,0.204152262077328,0.794232280964394,0.977710735174277
