"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"51","LOC111131052",342.225660282296,0.00408659919980571,0.0675192991906229,0.344177378128933,0.730712893858698,0.991360716138279,0.988660364051439,481.619255245049,248.602712737745,272.693813748922,352.055142681366,371.709374551651,167.360338841759,262.462716922231,592.905037640271,254.960882473382,400.550991677275,189.672275560009,471.503036834045,245.228467638082,451.064117865323,476.394533281825,419.905418604501,169.169763493109,147.972655794333,422.996304662186,169.867963148421,325.645928573133,572.747295838645,404.102158679533
"52","LOC111116497",408.958801451096,0.00166170104050524,0.0597607369388088,0.138976304587121,0.88946887351891,0.996187122618438,0.989729072818071,377.623593050543,286.70274534123,367.216516060665,140.597101709811,293.619169813909,472.444289855383,473.504166855618,285.433929625051,447.717453258981,503.628880727213,299.682195384814,531.423214431704,305.412743578564,528.789855689574,340.145696763223,527.442172149556,667.499299364282,275.22913977746,256.861265783723,288.682713328737,474.747856543416,609.347727524362,652.300706757394
"53","LOC111115921",53.1719011925383,-0.00336063439368225,0.0866348219140247,-0.350444327427988,0.726005264430827,0.991356047834837,0.985026493451951,11.0815049879392,11.4300097810457,20.0756181901047,38.2424116650685,76.0077992780687,6.10167902027247,119.982956307306,32.5310728616786,50.6849947085639,31.1309060889074,98.6295832912046,37.3273237493619,30.5412743578564,228.080443779358,4.76394533281825,130.068263811638,14.425328669955,38.4728905065266,122.539319456455,25.0624863661605,30.1862798958241,30.6652265474922,34.9224087747745
"54","LOC111116467",607.34150751699,-0.00761455844220427,0.0671793968125587,-0.606488995968496,0.544190087302841,0.979033224943921,0.988841626594238,878.848587889638,612.458024101034,603.94151388565,582.634389485456,425.851916503152,194.382060217252,563.491384086097,830.067052696379,842.446048413554,384.639639676278,642.356773229896,434.175713084683,1171.34769890131,763.241261585674,549.759291407226,531.538810379843,941.580544093427,548.978552996976,625.65748684017,332.310004410572,485.724685596443,379.853128846355,643.570104563701
"55","LOC111104259",80.8951093818688,-0.0019868088084692,0.0960622788404666,-0.215672270725218,0.829243217290082,0.996014828420968,0.983954135542389,5.96696422427494,400.050342336601,31.7863954676658,7.87343769574941,15.6180409475484,151.670307075344,4.28510558240378,22.0371783901694,36.861814333501,14.5277561748235,29.0830822525347,134.574825096384,3.59309110092428,50.9676969339348,15.2446250650184,135.189061599498,578.324540313651,58.4491990387616,11.782626870813,53.8379336754558,46.6515234753646,19.7840171274143,32.4279510051477
"56","LOC111114340",5.69578025777908,0.00603651241470279,0.10436845475419,0.618655283303844,0.536143474165608,0.976993182908566,0.981377184076977,1.70484692122141,8.5725073357843,0.836484091254363,2.24955362735697,5.20601364918279,5.23001058880498,0,10.4938944715092,1.53590893056254,5.53438330469465,0,3.92919197361704,2.69481832569321,5.09676969339348,7.6223125325092,27.6523080544427,7.86836109270273,8.13849606868833,8.24783880956909,6.49768165048605,11.8915648074459,0,0
"57","LOC111134965",884.179316059897,0.00344041644092442,0.0502750787402703,0.304889310451615,0.760450457426879,0.993548326911691,0.990420380166868,783.377160301239,928.688294709966,1130.09000728464,1124.77681367849,1002.6782288326,632.831281245402,714.54135586583,1049.38944715092,1109.69420233144,653.057229953968,853.52524002004,839.864784360642,925.220958488002,603.967208667128,789.862136181266,1062.05346120211,889.124803475409,1035.06872728136,616.231385343519,976.508728044474,1244.04062600972,537.1360650093,834.396123940147
"58","LOC111111519",9415.38321198747,-0.0120260083348613,0.0610043496785106,-0.916793722047898,0.359250742990797,0.934105321087282,0.990224495083596,13533.9272841162,6687.50822272684,8677.68596267277,6582.1939136465,9596.76556090355,11051.8840425764,11518.3638055014,8444.43688122347,8219.41664190545,10861.2272354632,12120.0584082846,9399.60949888536,6190.89596689253,9874.99128094987,12060.4040045627,8434.9781161626,8665.68835009661,8946.42676932539,6104.57898176821,9987.86493703284,8337.81640152839,11549.9091989845,9707.18241050248
"59","LOC111113087",4.66115712199616,0.00610848550874868,0.129373582999111,0.585763474262924,0.558034472357763,0.979087257969762,0.978135142952202,6.81938768488565,0,0,0,0,1.74333686293499,2.14255279120189,0,4.60772679168763,1.38359582617366,17.7027457189342,0,0,7.64515454009023,7.6223125325092,7.16911690300367,2.62278703090091,1.47972655794333,4.71305074832519,16.708324244107,22.8683938604728,1.97840171274143,0
"60","LOC111136780",1154.49894288626,0.0159442015448112,0.0661978654774359,1.12362460273635,0.261172314352102,0.890337291347454,0.990263721625984,1172.93468180033,1131.57096832353,853.213773079451,980.80538152764,1392.08804979148,1159.31901385177,1228.75402575428,984.327301427564,1461.41734743026,1306.11445990794,691.671564875499,989.174079358089,1217.1596104381,871.547617570286,1012.81477775716,1248.45050068021,916.664067299869,1477.50696810642,948.501463100445,1769.22588940377,1391.31308247117,1280.02590814371,1068.87515428506
