"","Gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"35132","LOC111112647",197.451551072342,-0.0393949640265703,0.186599651828632,-1.04717523270266,0.295018766048865,0.807288908158918,0.973827116518397,34.0969384244282,663.89306811574,491.016161566311,319.43661508469,380.038996390343,50.5567690251148,147.83614259293,4.19755778860369,301.038150390258,8.9933728701288,42.9923824602687,103.141289307447,87.1324591974138,53.5160817806316,120.05142238702,215.07350709011,163.924189431307,77.685644292025,174.382877688032,13.9236035367558,109.76829053027,130.574513040935,848.115641673094
"35133","LOC111112649",43.5512407585807,0.0355878159795502,0.208521955924407,1.17873630509491,0.238503194316322,0.773036180921915,0.961443284875134,65.6366064670244,4.76250407543572,179.007595528434,2.24955362735697,10.4120272983656,11.3316896090774,148.907418988531,83.9511557720737,41.4695411251886,15.2195540879103,53.1082371568025,3.92919197361704,0,7.64515454009023,240.10284477404,9.21743601814757,19.6709027317568,0,67.160973163634,15.7800840083233,10.976829053027,9.89200856370717,1.24722888481337
"35134","LOC111112651",5.05606834405616,0.0180549572987539,0.275428919663364,0.921564709091654,0.356755673711721,0.840647891863819,0.961915298311237,3.40969384244282,0,28.4404591026484,0,0,0,22.4968043076198,12.5926733658111,1.53590893056254,0,0,0,0,0,41.9227189288006,0,0,0,5.89131343540649,0,0,0,0
"35135","LOC111112648",99.0646241104803,0.146246242148294,0.665950184974853,2.47945602854367,0.0131582953062724,0.351694303913987,0.782770297503298,211.401018231455,930.59329634014,3.34593636501745,0,0,0,0,8.39511557720737,17.6629527014692,0,56.9016826680026,12.7698739142554,8.08445497707963,8.9193469634386,0.95278906656365,6.14495734543172,963.874233856085,0,1.1782626870813,9.28240235783721,4.57367877209456,1.97840171274143,32.4279510051477
"35136","LOC111114000",192.309061538787,0.118006758641251,0.195951255524205,1.84942592788509,0.0643963344086631,0.566500831201292,0.961536997501807,348.641195389779,287.655246156318,95.3591864029974,150.720093032917,198.869721398782,61.8884586341922,129.624443867714,175.248037674204,213.491341348193,140.434976356627,188.407793722942,270.131948186171,149.113280688358,133.790204451579,181.982711713657,430.14701418022,364.567397295227,247.854198455508,56.5566089799023,79.8286602774,155.505078251215,161.239739588427,202.051079339766
"35137","LOC111111297",4064.22669797926,-0.0460560700986472,0.132552096720454,-0.692905642288326,0.488368768575882,0.894443382562477,0.989311709591617,2717.52599242693,5349.2445775294,4158.16241762544,6158.15305488971,6524.17630515587,2791.95398599039,3796.60354600975,3673.91245447538,4560.11361484019,3403.64573238721,2534.02160148172,3974.37768131363,3815.86274918158,2307.5624786839,3890.23775877938,4948.73898218767,3486.99535758276,7057.55581811073,3740.98403148312,2770.79710381441,4922.19309452817,2994.31099223416,3900.08472281142
"35138","LOC111114002",66.1835028743995,-0.0108770549496095,0.191371961343567,-0.427755089110532,0.668829437497676,0.944118367368191,0.98000392726082,4.26211730305353,0,0,75.3600465164586,266.547898838159,40.0967478475048,12.8553167472113,74.5066507477154,231.154294049663,9.68517078321563,10.1158546965338,6.87608595382982,84.4376408717206,183.483708962165,0,4.09663823028781,38.0304119480632,307.783124052213,24.7435164287073,26.9189668377279,114.341969302364,6.92440599459502,0
"35139","LOC111115366",46.2968564175946,-0.00698210958160224,0.209428117846299,-0.344635353712543,0.730368523866185,0.957267851103497,0.977975992528047,47.7357137941995,0,0,91.1069219079574,1.04120272983656,0,3.21382918680283,187.840711040015,118.264987653316,0,55.6372008309359,0,0.89827277523107,207.693365005784,0,2.0483191151439,0,0.739863278971666,234.474274729178,111.388828294047,2.74420726325674,0,0
"35140","LOC111114003",7.95837180277129,-0.0203946975451009,0.197719426619026,-0.768783463259789,0.442021867436165,0.87725055445698,0.973890547919232,6.81938768488565,0,0,0,0,4.35834215733748,2.14255279120189,12.5926733658111,28.414315215407,3.45898956543415,50.579273482669,2.94689398021278,0.89827277523107,1.27419242334837,0,1.02415955757195,18.3595092163064,6.658769510745,21.2087283674634,18.5648047156744,0,0,3.74168665444012
"35141","LOC111115544",21.6135917811551,-0.00753365980483719,0.184251030971167,-0.270253807659703,0.786964999636604,0.967885154899447,0.98242198043505,2.55727038183212,9.52500815087144,5.85538863878054,1.12477681367849,4.16481091934623,39.2250794160373,4.28510558240378,187.840711040015,16.894998236188,0,54.3727189938692,5.89378796042556,4.49136387615535,50.9676969339348,10.4806797322002,4.09663823028781,0,2.219589836915,76.5870746602844,0,4.57367877209456,1.97840171274143,9.97783107850699
"35142","LOC111112987",1820.8477932782,0.0403185812480362,0.138513414417664,0.641277932149896,0.52134212423521,0.905312709885911,0.988768232454734,1819.92408840386,1878.33160735185,1222.10325732262,2917.67105468199,1459.76622723085,1031.18375442605,2333.23998961886,2192.17455509828,1858.44980598068,2091.30509126149,1865.11070967342,3126.65451300576,2844.8298791568,1085.61194469281,1290.07639612718,1397.97779608572,1560.55828338604,1650.63497538579,1483.43272303535,1448.98300805839,1093.1092265306,2528.39738888355,1699.97297000063
