"Gene","GO.terms","ModuleColor","GS.Actual_shell_growth_mg","GS.Actual_tissue_growth_mg","GS.Ratio_tissue_shell_mg","GS.P1_trtmt_code","GS.P1_temp_code","GS.P1_DO_code","GS.both","GS.control","GS.hypoxic","GS.warm","p.GS.GS.Actual_shell_growth_mg","p.GS.GS.Actual_tissue_growth_mg","p.GS.GS.Ratio_tissue_shell_mg","p.GS.GS.P1_trtmt_code","p.GS.GS.P1_temp_code","p.GS.GS.P1_DO_code","p.GS.GS.both","p.GS.GS.control","p.GS.GS.hypoxic","p.GS.GS.warm","MMturquoise","MMblue","MMgreenyellow","MMyellow","MMblack","MMbrown","MMpink","MMmagenta","MMtan","MMgreen","MMred"
"LOC111127259","GO:0005515","turquoise",0.300998527064462,0.124235081582105,-0.213404952425564,-0.128391643947682,-0.22595266648056,-0.0279357891563487,-0.0452208191688769,0.246344145952243,0.010698007236782,-0.214564590049545,0.162819150705943,0.572223534937847,0.328220557528258,0.559333525091409,0.299882661606427,0.899313795415402,0.837664628341906,0.257167010695716,0.961360900688201,0.325536303671415,0.229023592296794,-0.0433289418068679,-0.168784341099432,-0.323109529090283,0.0915811335046205,0.046684210332522,-0.387707232338451,-0.246384332122856,-0.114816376631067,0.207789486563357,0.116806481701748
"LOC111127260","GO:0000722;GO:0000794;GO:0003691;GO:0005634;GO:0006302;GO:0007004;GO:0016887;GO:0030870;GO:0032508;GO:0043047;GO:0051880;GO:0070192","blue",-0.2714892112904,-0.428043941767854,-0.277821337550311,0.271997525455202,0.438899002307179,0.0790726410984517,0.341650294742697,-0.268316302820975,-0.230972093916129,0.178363826300687,0.210167424018415,0.0415883478911602,0.199307162914747,0.209281266220402,0.0361563074444272,0.719869153657775,0.110585917960656,0.215755681910869,0.288984197934424,0.415495852080565,0.040032865000859,0.281725567397461,-0.154092492994122,-0.00791505693373933,-0.423050651054302,-0.409242891808041,-0.0115869741890784,0.0462348245251328,0.345359061555629,0.0320368093924126,0.434880725569683
"LOC111127273","GO:0005576;GO:0008061","black",-0.218382225891508,-0.129115730447882,-0.0254050530239122,-0.168751731374705,-0.321612524151686,-0.0244017771311721,-0.192908756485578,0.212417194750857,0.15344693506068,-0.184657905900089,0.316793302357559,0.557101479358676,0.908395981648781,0.441467249465277,0.134530215064051,0.91199962653824,0.377836095394703,0.330517409901799,0.484537064346994,0.398953820236045,0.0628560749273505,-0.420878152600656,0.0954797062839978,-0.214430373570253,0.553004256219258,0.490750088664534,0.232264863458809,-0.233022361984142,-0.529873986433718,0.207058440970635,-0.224935852441725
"LOC111127278","GO:0005783;GO:0006506","blue",0.147411754470242,-0.0740018658143197,-0.268296331188918,-0.0242800223276092,0.287209265816045,-0.170252391070657,0.0679655059408,-0.069206836256453,-0.257520390516712,0.262884750609133,0.50208107167641,0.737195542640797,0.215791167573749,0.912437070483656,0.183915651812936,0.437356802613987,0.757983124019961,0.753694533765687,0.235507879733422,0.225550224195607,-0.203058468755764,0.738806932465008,0.232698745325287,0.720007797649732,-0.408803120198837,-0.801815072455791,0.0462934938400896,0.197359800261651,0.64494940338275,-0.572120935508131,-0.00326469404308025
"LOC111127289","GO:0005524;GO:0140662","brown",0.1816948443319,0.37313460617052,0.326674600996938,0.0150286758695548,0.0309396366761978,0.00102442185133981,0.110466332664247,0.0674029646810522,-0.102599676249049,-0.0685683397241696,0.406695046968714,0.0794871234675965,0.128159025297974,0.945738517914112,0.888549653126198,0.996298660896397,0.615826254789017,0.759928893638261,0.641327522378556,0.755899562857384,-0.107136989303921,-0.189634339766098,0.0956902822345895,-0.313019460733165,0.246083994809033,0.708701603151678,-0.130388340139369,-0.391426497099268,-0.765056065306189,0.245692881138374,-0.39440632785079
"LOC111127293","GO:0000439;GO:0001671;GO:0003690;GO:0005675;GO:0006289","blue",0.50985962732609,0.261252620150024,-0.0785276937913888,-0.128774113177527,0.28040609458054,-0.28153493649782,-0.089454371782995,-0.0827435882607841,-0.236244399095004,0.403015738187198,0.0129417269056826,0.228549914730673,0.721724978704263,0.558154036791356,0.1949852747804,0.193117905356375,0.684816620812561,0.707407986770385,0.277806595398924,0.0565488667252614,-0.242809712893223,0.850721244917344,0.139967643005752,0.464057286971065,-0.311027519724255,-0.604678948760641,-0.0357240006611839,-0.192793546875305,0.325950351474802,-0.287939787801906,-0.0636331000616845
"LOC111127317","GO:0000978;GO:0000981;GO:0005634;GO:0006357;GO:0008270","red",-0.205797351944951,-0.187555053623101,-0.0202177750629257,-0.0938830819725689,0.0900746390727071,-0.14807567881838,0.127259060678626,0.185520644637131,-0.287988916136661,-0.0170708010869215,0.346158196792642,0.391464920464881,0.927045360434346,0.670048109554369,0.682741318887917,0.500135963435622,0.562832829812353,0.396715402486843,0.18267519922704,0.938378150270847,-0.26417884029104,0.0483693533849849,-0.772212021694444,-0.393610108457018,-0.219672423658308,-0.0595866022513176,-0.0574530951465882,0.287022371219109,0.337375074222736,0.503596196708871,0.683908699825467
"LOC111127320","GO:0015252;GO:0016020;GO:1902600","green",-0.096015945246424,0.4194937878843,0.681316789036924,-0.0352496556900575,-0.355502115848439,0.139063931221017,-0.274937987933739,-0.0120407238647152,0.416457413184019,-0.146157419440029,0.662977143901849,0.0463011888401562,0.000344490711261662,0.873138571624435,0.0959637640379847,0.526850114292806,0.204204287193128,0.956515475546301,0.0480714663358139,0.505766006543014,0.197655030777884,-0.359857538976445,-0.160369277961063,-0.131603898899984,-0.399670111674116,0.17014420838018,0.201135509034819,0.242838100799667,-0.00793086340915243,0.181026128082198,0.00611879425955863
"LOC111127323","GO:0004742;GO:0006086;GO:0045254","blue",0.552537954935969,0.389072752789644,-0.0200230974792713,-0.2023153607384,0.232681435437132,-0.338385439621997,-0.165423289436018,-0.0351399966702789,-0.229556756430527,0.420084876334872,0.00625505324190268,0.066514376962341,0.927746051897674,0.354557336152024,0.285329984066479,0.114257529746927,0.450656858317293,0.873530144091414,0.292031894280474,0.0459625586170199,-0.061696483754289,0.848894993749242,0.611811476441712,0.827063444706727,-0.295878710666409,-0.672753610510716,-0.182884704657051,-0.175837441312957,0.266523560237204,-0.74013456957405,-0.518301280279041
"LOC111127327","GO:0005515","brown",-0.0601880442983283,-0.0788946012783918,-0.183520813163578,-0.0993670571877784,-0.0864114546689163,-0.065851392693872,0.0606454784535667,0.230179644460911,-0.131878585596421,-0.155267566492647,0.785005606020324,0.720475302913512,0.40191479291909,0.651923563284833,0.695029386554255,0.765302881881199,0.783409276559115,0.290688152142257,0.54862193952279,0.479305748974376,-0.614747271377581,-0.360459520280403,-0.251829248010204,-0.0160484097032254,0.165386682752709,0.414079303761116,0.0702831802637685,0.52580922704881,0.0659236740327619,0.343966054533392,0.159757626361147
"LOC111127329","GO:0005802;GO:0006888;GO:0016020","blue",0.22489923744045,-0.0152885791037459,-0.263587882370765,-0.385920770295691,-0.118336519332888,-0.364386678546412,-0.350129561017669,0.220253037052148,-0.0856342507195808,0.1942706678718,0.302201721058843,0.944801506255304,0.224266002583089,0.068942142964129,0.590736512632806,0.0873719596807075,0.101454249151401,0.312561475454329,0.697646196371437,0.374412867487466,-0.12615446799496,0.688605616326639,0.384853464110657,0.720721353805421,0.112784375160614,-0.680526716591023,-0.171407658098008,0.0329272037650817,0.455104760165901,-0.63482174285268,-0.268589005526863
"LOC111127339","GO:0005254","turquoise",0.275493098212993,0.243629229411054,0.139138383448866,-0.0273440770691859,-0.00150468878759094,-0.0292582685738682,-0.227932146441837,-0.179109247800789,0.18082097110933,0.212393246923043,0.203255236844056,0.262615444873749,0.526626681896198,0.901436251112646,0.99456342909987,0.894572528592686,0.295554786217963,0.413517397136276,0.408993853123971,0.330573215602216,0.759853921806992,0.290933366974743,0.412514041039182,-0.0065259839729298,-0.175882560422534,-0.213696274295501,-0.168821245093066,-0.692525526407562,-0.29569429957009,-0.437665247127091,-0.38799809479979
"LOC111127346","GO:0000387;GO:0032797","brown",-0.151980032812881,-0.0438072645327883,0.102488570622468,0.174207953134573,-0.293469337716777,0.337931008898774,0.105147045782919,0.0481891690490625,0.285659471184478,-0.432617091541199,0.488772743530999,0.842676616559575,0.64169060364123,0.426620600951414,0.174117626088725,0.114775535860922,0.633024930609268,0.827159920301143,0.186398561429573,0.0392268579573071,0.352169486893326,-0.608842861465575,-0.162854898505839,-0.458107083355491,-0.0552090836816672,0.419517645302546,0.475201387066141,-0.0310836193732828,-0.297576443370747,0.304012129243844,0.128250974343544
"LOC111127347","GO:0016020","black",0.0474654894494759,-0.0428824305577468,-0.172583026557103,-0.455042374834915,-0.484495022268027,-0.257169622620567,-0.392093965041622,0.475404299602689,0.0757538065303616,-0.182849958187618,0.829718384013015,0.845958976746574,0.431013644854667,0.0291302175248565,0.0191360010046565,0.236168871755144,0.0642490648152057,0.0218675430592563,0.731194830807345,0.403667401280079,6.25742405318683e-05,-0.142316712444306,0.0816252331871413,-0.156925687025907,0.95809502151194,0.335137677658033,-0.252351901788365,-0.327243108231062,-0.414941993193257,0.00145634302020254,-0.302811065030899
"LOC111127353","GO:0005802;GO:0006888;GO:0016020;GO:0048280","brown",0.0331747586537879,0.231071321168668,0.379137677440652,0.0612250073371801,0.293380163471671,-0.0794945426620723,-0.0377726413191823,-0.278795985791467,-0.0549512104523734,0.369228414542619,0.880552435559395,0.288771275966903,0.0743947805071642,0.781388080532935,0.174254609195466,0.718433411639445,0.864137577070178,0.197669938645454,0.803339075952247,0.0829388617762905,0.160393630876758,-0.112284165683858,0.133461950636651,-0.149779675598575,-0.199731424787331,0.24702221613388,0.00490211990062243,-0.198319054649091,-0.342961859118716,0.0862226458283453,-0.162278959899386
"LOC111127358","GO:0005515;GO:0005829;GO:0022008","yellow",0.118252919782336,-0.000778557779283453,-0.134097245555041,-0.211594476069436,0.162840574096392,-0.313649003758892,-0.011212991000649,0.161025830546621,-0.346272114399946,0.195779054863814,0.591000718664152,0.99718698854941,0.541855657349316,0.332437829198601,0.457856090452231,0.145007135752501,0.95950232731475,0.462950152007742,0.10553686910533,0.370642285633571,-0.478547991885888,0.436945866037552,0.080219826890221,0.531507280182623,-0.0813228134419004,-0.440796673775123,-0.00801343725751791,0.292613522776538,0.450631634790351,-0.194039294051669,-0.0425409863649941
"LOC111127359","GO:0004888;GO:0005230;GO:0016020;GO:0034220","black",0.336350845677185,0.190321905875559,-0.0255982363279607,-0.134140710532692,0.0403592886125665,-0.167401469962287,-0.277062492499767,-0.115732608638605,0.0698201677378739,0.306167335328658,0.116590087168872,0.384387228508523,0.907702289078216,0.541723487950352,0.854926401488246,0.445183186291786,0.200588215584429,0.59898935891105,0.751578162181051,0.155365724828896,0.0573654533821818,0.296923504856679,0.284994948033579,0.0710335264499415,0.569377539588262,-0.00897171482701517,-0.26376649579185,-0.541531103927947,-0.30861738285707,-0.239910024625242,-0.398649200275278
"LOC111127370","GO:0005262;GO:0005515;GO:0005886;GO:0098703","brown",0.0996212312835199,-0.0725192115462589,-0.171018207703604,0.21521337746102,0.264936471088698,0.103732290079706,0.225213223444629,-0.207843984997049,-0.0935458682304632,0.0898388664355905,0.651088022521672,0.742285538803786,0.435267053144289,0.324040320554134,0.221816469202508,0.637630808337435,0.301509346967617,0.341276673939289,0.671168558957241,0.683529910582476,-0.252966163861647,0.0860043700950006,0.0921605210223839,-0.158779431485607,0.103453404050333,0.332079342989842,-0.0775974377000857,-0.26005688758671,-0.350699167277792,0.141216632175762,-0.0280827507401439
"LOC111127376","GO:0005515;GO:0031462","green",-0.09568251868247,0.10754551910471,0.332299932058521,-0.174209305102556,0.13663224221959,-0.259513944959188,-0.0149180827377476,0.125776256106809,-0.281208127224777,0.169444969798162,0.664080720415809,0.625246570161177,0.121337065632351,0.426616955962865,0.534172201291302,0.231774241581178,0.946137253063619,0.567428936628708,0.19365726818989,0.439565863077675,-0.346811572149975,-0.0188917180694598,-0.571476862650568,-0.420841734792562,-0.0685956801261673,0.234925586412791,-0.389887974602532,0.141560808187004,0.0156268620222266,0.555589240933937,0.368142177254994
"LOC111127378","GO:0005524;GO:0140662","yellow",0.0917480683970288,0.0048648373201421,-0.0152225147490805,0.0257022807352644,0.2225395671745,-0.0830610714196895,0.366042256956619,0.185167080322363,-0.438326515912421,-0.090677393714742,0.677153438068466,0.982424112664759,0.945039676972797,0.907328708045049,0.307436376265162,0.706333630085705,0.0858366426549773,0.39763189187221,0.0364280191282542,0.680726737702096,-0.249445165582501,0.142257843482105,0.0299391613779525,0.237108892735626,-0.204860039024727,-0.0824781577000488,-0.0370177170792223,0.353184303936832,0.24551243343459,-0.123994469429863,0.0653234127694096
"LOC111127380","GO:0003777;GO:0005524;GO:0005875;GO:0007018;GO:0007052;GO:0008017;GO:0051231","yellow",0.485724991175474,0.363142888225976,-0.0506689402738997,0.0525502266222862,0.167591767495303,-0.0261210714461003,0.0761978697049038,-0.0893606265213252,-0.101290581294598,0.119075772408695,0.018788646673919,0.088538830565426,0.818406083264372,0.811778864624021,0.444658487343717,0.905825194264662,0.729676236647983,0.685130467747692,0.645610532957054,0.588402389552146,-0.0835557861590511,0.291841221719154,0.434820030050308,0.390205098838782,-0.274396184386842,-0.220632753368759,-0.187137303261111,-0.074073492493196,0.0379322067958973,-0.226041123475992,-0.257513259638744
"LOC111127386","GO:0004553;GO:0005975","tan",0.154331105560596,0.129909852772789,0.0506005522082426,0.0800701594186351,0.294477028733436,-0.0593600842960365,0.158325413554524,-0.118746541095292,-0.216248441302321,0.186274152601695,0.481992957335125,0.554658175769588,0.818647223777235,0.716476058214024,0.172574858175724,0.78789710471341,0.470584185277505,0.589441419345734,0.321662260301117,0.394766147237131,-0.327125973107644,0.287573695457246,-0.382055973621138,0.161544812716672,-0.622662544570751,-0.500246133218504,0.0568324947904726,0.444011230148528,0.709407947078217,0.0938113234110057,0.512832762689941
"LOC111127391","GO:0000774;GO:0005634;GO:0005737;GO:0005829;GO:0016020;GO:0050821;GO:0051087","yellow",0.205459519117538,0.0949669987614629,-0.0927752095377741,0.0577561387596264,0.209533019037572,-0.0413781156652931,0.117002062090841,-0.0813875271189302,-0.156975751423075,0.128458978459499,0.346967919761282,0.666451228031463,0.67373174291079,0.793506271820341,0.337278999787773,0.85130326472394,0.594959895482979,0.712002928045558,0.474423635502339,0.559125792436711,-0.137667999967003,0.130095937302189,0.0488599829799071,0.376727237563356,-0.215654452809321,-0.45550343560051,0.143229890877554,0.391244057109689,0.552751754729317,-0.191067047011163,0.191809536949567
"LOC111127394","GO:0004653;GO:0005794;GO:0006493","greenyellow",0.279449103701216,0.0736197546579507,-0.175681879390411,0.081826334378563,0.0530783420108154,0.063266692450301,0.00321539325208311,-0.129332951206388,0.0689514052362846,0.0573612099303353,0.196577939445481,0.738506329902559,0.42265680610066,0.710514983343044,0.809920692896549,0.774278364367069,0.988382802766804,0.556432666429991,0.754576435062557,0.794888910837613,0.182377583902114,0.193696030097413,0.582854400425236,0.226734656073003,0.320754266500374,-0.031727327429926,-0.154713158554063,-0.457176385744922,-0.337786789796734,-0.336444524432729,-0.500337798411849
"LOC111127395","GO:0003676;GO:0006139;GO:0008408;GO:0034587;GO:1990923","tan",-0.182557398820675,-0.411027091304582,-0.394783379730073,0.338802077562756,0.327848539890087,0.207917061420796,0.40762226771913,-0.226588705304002,-0.146369471848009,-0.00993627129738829,0.404433037820872,0.051368297362229,0.0622825828943365,0.113784103114429,0.126713073818785,0.341103134520486,0.0535230954453707,0.298487799176294,0.50514212272237,0.964110355240487,-0.353236888227497,0.328615616402068,-0.317155138375722,0.129238158194541,-0.439319067334536,-0.456435698831351,-0.0964845590434646,0.397669485115082,0.62510727336356,0.139327966535939,0.560817277518303
"LOC111127400","GO:0005515","turquoise",0.19558859572144,0.147228184733898,0.0356432865500955,0.262548700922943,0.13881383553152,0.21874497079955,0.312142641319302,-0.113549409430402,-0.0443642267891501,-0.135293320196886,0.371117175928581,0.502619531974101,0.871733225032757,0.226165709915772,0.527600983783455,0.315970055143895,0.14705223232464,0.60594585504844,0.84070110016352,0.538224053474626,0.614710453372465,0.0528962792283512,0.204770920079881,-0.134146226138352,-0.134828674454186,-0.0789746666772507,-0.0223976593301757,-0.415130058576571,-0.242460589578887,-0.258087383082023,-0.179313898473496
"LOC111127402","GO:0016020;GO:0022857;GO:0055085","blue",0.0433833096768837,0.104974734557331,0.0508593990775435,-0.046365455170662,0.084895051372487,-0.0933344408553179,-0.114105335057585,-0.0975827091253848,0.00100669991172761,0.203759308046862,0.844180978362098,0.633585206796626,0.817734597797047,0.833610593073946,0.700138141825176,0.671871407768177,0.604171289012204,0.657800564441455,0.996362691630677,0.35105993933679,0.135248803480137,0.333987515468229,0.177698705582964,0.198957230259518,-0.146462606356929,-0.261133583211514,-0.319448639919042,-0.16157312877483,0.0559604160706065,-0.347060687349546,-0.246121500053656
"LOC111127405","GO:0008028;GO:0015718;GO:0055085","turquoise",-0.0601789596442245,-0.0040943148480918,0.186202095304641,0.0404278015903966,-0.136752773938078,0.11274662128315,-0.124205245177853,-0.0893612831674274,0.244930270314742,-0.0388984747314766,0.785037317674073,0.985207565064712,0.394952320373569,0.854682666981123,0.533808149099252,0.608512234199396,0.572316531722883,0.685128269206812,0.259995308677628,0.86012625623543,0.766864870614578,-0.00393990483353675,0.0343488882612324,-0.0677143472169962,-0.360580160570493,-0.419305020652645,0.140296302539031,-0.0813179601076472,0.231084304070432,-0.233677751850741,0.125959601235487
"LOC111127407","GO:0008375;GO:0016020","black",0.0118526623883852,-0.0504554941232935,-0.180809318988116,-0.540730387890958,-0.513682428410746,-0.336620044325716,-0.473925262998928,0.5221228033603,0.0622386892951778,-0.139186224882207,0.957194042059818,0.81915876007096,0.409024553440747,0.00772031166765929,0.0121702226705787,0.116279492551814,0.0223402560939681,0.0105998028029966,0.777856003559951,0.526483132607855,-0.0748760234483693,-0.166113047335525,0.0403853327327706,-0.081379450355533,0.875722704238827,0.297129168855277,-0.265282714265445,-0.14520453248583,-0.292882845192456,0.0235894148900222,-0.264004929927223
"LOC111127413","GO:0008237","green",0.0578299600923429,0.156338662328776,0.0894900177044355,0.0672736711013598,-0.287929218035941,0.217798664606262,-0.0468285866644285,0.0357922231865779,0.291754016133231,-0.283558441590133,0.793247891171073,0.476241515590104,0.684697296131461,0.760376305687828,0.182769977480884,0.318120423223585,0.831971446774092,0.871201586880768,0.176765664776921,0.189801089358882,-0.119446360721357,-0.240396703059459,-0.0519037819523309,-0.119779257864785,0.0609700273311187,0.241678426189998,0.296097089361214,-0.00775646012169561,-0.188007675471451,0.33649966226696,0.0718900580190424
"LOC111127420","GO:0003677;GO:0003723;GO:0005524;GO:0005634;GO:0005737;GO:0008270;GO:0016887;GO:0043139","blue",0.244471595209064,0.0207974545937537,-0.201201166322673,-0.153141817755923,0.256224654204123,-0.296188207308551,-0.154737580507967,-0.0998883924974735,-0.191590959539328,0.436829999523551,0.260917103603477,0.924959266713703,0.357269912988948,0.485416569082124,0.237955626474178,0.169976796356179,0.480825631511631,0.650210227064783,0.381165379285634,0.0371459043574945,0.133922062708088,0.584641247359494,0.0832772555047784,0.18864260568072,-0.187101073792908,-0.435536078811202,-0.0879256133680408,-0.383842729568058,0.106221393046152,-0.350180894580557,-0.128053812658861
"LOC111127422","GO:0005634;GO:0008270","brown",0.0725305913532737,0.303499330120187,0.455000111273012,-0.098058776492626,-0.0486086542325633,-0.0833169314823157,0.00149853258182697,0.151485238266387,-0.0961883774584445,-0.056704487063526,0.742246431490031,0.159182424530282,0.0291470718826611,0.656230634049681,0.82567766769699,0.705468198978206,0.994585671687451,0.490205618975617,0.662406692692176,0.797189406605695,-0.111974230554059,0.0762276112422572,0.0752932102003148,-0.068332780163384,0.0394689052514121,0.384174797282933,-0.032033464415987,-0.221944913277695,-0.453538545601675,0.0388518681668154,-0.380993476887844
"LOC111127432","GO:0004252;GO:0006508","turquoise",-0.130440594804135,0.00248181739218096,0.266528303225706,0.078480126133908,-0.248898465032862,0.210582572658025,-0.0921117068623096,-0.042935994683694,0.326081125803421,-0.196621248623988,0.553027935253342,0.991033089437716,0.218948043868414,0.721887043186502,0.252107716018151,0.334808984567728,0.675941346174961,0.845768802333683,0.128894518297674,0.368546555937168,0.52302965688701,-0.191380496745975,-0.116656851205118,-0.187313687850266,-0.197573631781838,-0.0151214712813757,0.123001856155532,0.0261160662267876,0.0371723305052589,-0.0553034473851148,0.0410185371078246
"LOC111127433","GO:0004252;GO:0006508","turquoise",-0.0224281077638888,0.0391678763052618,0.128834279680824,-0.16466782159519,-0.402384971544027,0.0204666104894856,-0.294120897993318,0.158189146526838,0.299561147406869,-0.181471817674917,0.919093638722622,0.859166875978766,0.557968592716198,0.452756530041082,0.0569732357060072,0.926149818253246,0.173119005984313,0.470971107911884,0.164935488914326,0.407281059711512,0.35975671094619,-0.154611923849189,0.198854448072364,0.0513145195485976,0.00362397095017587,0.12898632659411,0.179195670912025,-0.1147722414849,-0.186331891309155,-0.206571754110284,-0.312720598342332
"LOC111127434","GO:0004748;GO:0005524;GO:0005971;GO:0009263","blue",-0.0757928800070411,0.0101793605584607,0.180460047629294,0.074541693809496,0.568499745176421,-0.202439032265799,0.0990610054387348,-0.323376462703562,-0.323344821287709,0.553669672133691,0.731061169225722,0.963232890138603,0.409945382511657,0.735344933656907,0.0046487877942685,0.354256994898118,0.652930177703852,0.132284887198251,0.132324925381067,0.00612770548483142,-0.189484321356322,0.469557346281065,0.135495836035541,0.329476043342764,-0.338228143171428,-0.310511207049211,0.0415012729955731,0.0031578367000862,0.178564742958375,-0.265724519817818,-0.0320841884383441
"LOC111127437","GO:0000463;GO:0003729;GO:0003735;GO:0005840;GO:0006412;GO:0022625","greenyellow",0.269701270167445,0.168925292010468,-0.0374889404295275,-0.145698598979142,-0.141308956343658,-0.0892523364860797,-0.152864974376183,0.118693253569795,0.0420588144151724,-0.017160427669256,0.213304357911286,0.440990805317944,0.865148913311557,0.507117196629663,0.520132531041035,0.68549307137486,0.486215266055632,0.589609664531813,0.848884189552255,0.938055219437947,0.515330590194325,0.181021042761896,0.840234697574699,0.416766197509926,0.37096613442078,-0.108613113262487,-0.0123977192326134,-0.527742861108114,-0.397320234616385,-0.75971028607422,-0.822088043818761
"LOC111127439","GO:0003755","turquoise",-0.131947142806711,-0.144333318317926,-0.123320869448365,-0.17814525476808,-0.169717012166043,-0.110659092823083,-0.289036951799323,0.0474509310520658,0.145617940050284,0.0784340692545652,0.548412282398511,0.51114820514969,0.575076048556002,0.41607695252651,0.438820908045155,0.615206594392516,0.181016804940605,0.829769870364437,0.507354912249935,0.722043971422436,0.143801496531595,-0.189758204262797,0.191136242886828,0.0679651822949047,0.311457888886261,0.120780446978787,-0.0685487747365913,-0.0537687795400244,-0.141956579546246,-0.164431584147375,-0.271229422278399
"LOC111127442","GO:0003755;GO:0005509","turquoise",0.279951389695127,0.216644574093413,0.0522992845965497,0.0766398626204767,-0.125340274440931,0.146783755287682,-0.0249853297933709,-0.0478635826043709,0.190449791147177,-0.119116577886733,0.195740917138728,0.320754945278307,0.81266214808165,0.728165697120049,0.568783467226696,0.503924335531954,0.909903367913763,0.828310774976451,0.384061858476366,0.588273665094099,0.569523129873048,0.000820645921679577,0.278369430534856,-0.048743644187897,0.0506456482308731,-0.0144213528719287,-0.0984137076091287,-0.340952408689824,-0.258620538849712,-0.226259708370533,-0.2765082512678
"LOC111127443","GO:0003755;GO:0005509","turquoise",0.14599470939571,0.122522973314324,0.0955292724291672,-0.139669963705078,-0.292671174822291,-0.0069546923578588,-0.192301238936814,0.160216704008461,0.17272395176891,-0.152305095235368,0.506244973797487,0.577570711865966,0.66458816209289,0.525032704509689,0.175346359710008,0.974875762312994,0.379368860992104,0.465230800832053,0.43063168914526,0.487832534865537,0.870137622697311,0.0329349071610981,0.165053525380096,-0.0439394759104899,-0.00980705867286297,-0.308845089262658,-0.0468223682760876,-0.274412904839933,0.00946763026081541,-0.399642918612496,-0.174244134099777
"LOC111127450","GO:0005765;GO:0022857;GO:0055085","black",-0.176433763957311,-0.260077393809884,-0.235197465560848,-0.348307041602913,-0.300682383344434,-0.231932007492962,-0.19842472967835,0.41951078052079,-0.0774566306640946,-0.155666571341814,0.420642506998512,0.230726081850467,0.280004142019549,0.103368382494031,0.163282991737805,0.286928524548137,0.364081786149542,0.0462914268120034,0.725376915489355,0.478163096515201,-0.00300960009117283,-0.144065338742894,0.231946878540748,0.207203694019218,0.678895897107164,0.0549154600834182,-0.11054124544736,0.07510752717643,-0.0492607089049888,-0.26356766870727,-0.291269186173437
"LOC111127452","GO:0005515","blue",0.183496047196168,0.00949561501462979,-0.176139807837874,-0.0979831028036823,0.4394836717314,-0.327280041239097,-0.152566574633016,-0.270953397984978,-0.229000114548483,0.643264855097736,0.401979418708339,0.965701068470742,0.421429393081623,0.656480089862109,0.0358804668452581,0.127411822808268,0.487076890091617,0.211104241336099,0.293235990543185,0.000929166108601477,0.0431710956764619,0.491344083472978,0.320895785445168,0.325473477123133,-0.0134592288257526,-0.315509408708638,-0.129584328461557,-0.319140090860544,0.0116385895867422,-0.372222164295098,-0.243985408780727
"LOC111127456","GO:0004035;GO:0016311","turquoise",-0.445598180372019,-0.324564565822492,0.0400501511814264,0.111977484406888,0.14827556964136,0.0487595043116222,0.00494810450729791,-0.219497769868413,0.0508205319336108,0.164029303078856,0.0330941275769592,0.1307877772325,0.856026315238761,0.61097523298678,0.49955106696383,0.825144778769068,0.98212332774859,0.314265739200425,0.817871618550168,0.45453514760414,0.243776531664351,-0.0938523847012385,-0.235081241410903,-0.297200709595432,-0.0643768118233504,-0.0343719486149752,0.085706484468965,-0.126623447090198,-0.0207244943074697,0.0864693323441101,0.250987729697711
"LOC111127457","GO:0005886;GO:0015280;GO:0035725","black",-0.119543032031675,-0.0520814549388724,-0.0100531456590087,-0.183379130752229,-0.317618149914597,-0.0424527963220733,-0.283185998524365,0.143607231655709,0.217712926311919,-0.0953132312108869,0.586929100223502,0.813429059413344,0.963688475598939,0.402284585410479,0.139715274119393,0.847484652838223,0.190408637930568,0.513298281522105,0.318315691025775,0.665303777601806,0.0968423916629091,-0.231708934264229,-0.0433693146670106,-0.0213837852567444,0.204547873182377,0.00190029380136178,-0.13267330105635,0.188792472859505,0.150428460366765,-0.04647182943041,0.0375530611928602
"LOC111127459","GO:0005515;GO:0005615;GO:0030514;GO:0032281","greenyellow",0.267927404992225,0.243657313475254,0.092425641320509,-0.0390732599295509,-0.0754598565136289,-0.00515367239146237,-0.124434193260192,-0.0251801921151373,0.111022790477511,0.0310429733293005,0.216447377172457,0.262558709334733,0.674895554791471,0.859503797501981,0.732200609890446,0.981380767870198,0.571603096148587,0.909203505285076,0.614038118832438,0.888179679044359,0.114934985271133,0.0737635074976846,0.751996192222682,0.585224047285285,0.158284236873705,-0.126075615615058,0.359760410236126,-0.0988115249836729,-0.126921264797793,-0.569381096127396,-0.61539015465691
"LOC111127461","GO:0005741;GO:0035694;GO:0035695","brown",-0.41678630820136,-0.274249780380551,0.164324347631092,-0.0320438218325798,-0.220606716416342,0.075134691421973,-0.0726962311711467,0.0972017266545493,0.153758911601499,-0.182674419511478,0.0478772088548019,0.205385028880951,0.453712836844419,0.884597540852214,0.311765339264546,0.733313691105839,0.74167727126419,0.659057941288431,0.483638615867239,0.404126694674882,-0.0468164818277915,-0.230263408306965,-0.303997686252936,-0.370810952472762,0.271348023542737,0.338494473027055,0.0941546552457026,0.0358522179295391,-0.166393365349524,0.305633426804108,0.182018214305742
