"X","baseMean","log2FoldChange","lfcSE","pvalue","padj","direction"
"LOC111120331",112.478568137762,0.675737113541583,0.602986233175301,0.000587776060738337,0.0329273536892539,"Up"
"LOC111121252",56.3753526205922,2.73047282845448,1.40526086019769,4.4270351257698e-05,0.00495172077030548,"Up"
"LOC111120078",2871.02413180264,-0.421966887271462,0.161225192972157,0.00100324816959027,0.0468746894427408,"Down"
"LOC111119528",171.224934180781,4.6013048001328,1.84566278683006,1.28357872044525e-05,0.00184893600160857,"Up"
"LOC111118626",34.6733898619936,2.9751802638419,3.92452211957149,0.000497061020928083,0.029698502005811,"Up"
"LOC111121924",969.420871534622,0.726304953956906,0.373516718981199,3.71719742368548e-05,0.00436343810653115,"Up"
"LOC111121174",1.77803289610912,-12.6287012147487,6.32063019911291,5.04209903846041e-05,0.00549175508385754,"Down"
"LOC111118165",50.2391424161592,22.7503593422818,2.44931094108343,6.13722719951305e-21,1.35919125045216e-17,"Up"
"LOC111120843",139.718495184035,-0.672070263190188,0.560196349450296,0.000473888325700833,0.0285709077672988,"Down"
"LOC111121215",6.81296445828084,1.4284799734658,2.24049490199694,0.000953527149391729,0.0450585660068182,"Up"
"LOC111118231",1489.33328148369,0.434141218570212,0.13192975286606,0.000142390335057828,0.0120778378908741,"Down"
"LOC111118407",4236.32342301057,-0.524562284767035,0.297779132050836,0.000525146924361915,0.0303991825516131,"Down"
"LOC111119592",19848.2822762268,-0.490180992823675,0.184642389200725,0.00028802029470696,0.0202636285528042,"Down"
"LOC111121582",125.213598064597,2.91498927962843,1.40051096317543,3.42166172892345e-05,0.00408876268470637,"Up"
"LOC111119932",849.120126186203,-0.803864241951514,0.415337446501464,2.25672255235164e-05,0.00290574896081866,"Down"
"LOC111120109",703.039271474612,1.17110143981288,1.39427103577961,0.000748271985451556,0.0388399927448448,"Up"
"LOC111119945",200.060984408942,-0.818690091385332,0.665467095356791,0.000275041283518121,0.019899559803232,"Down"
"LOC111118861",14.2645701102643,-20.5186328070174,2.3168064289804,3.87576871049953e-19,6.43765182813971e-16,"Down"
"LOC111119992",283.644078347541,-1.14636731926508,1.2615854613312,0.000631268825621345,0.0349512506452351,"Down"
"LOC111121959",211.301232597736,-1.18264437501124,0.458479288866568,1.07482298522938e-06,0.000225696906691673,"Down"
"LOC111121956",647.514419488553,-0.683528438948224,0.587381845728015,0.000502719751923519,0.0299250835514229,"Down"
"LOC111120464",4.36860665312395,16.7829493482049,3.48158575862438,3.9363737552452e-07,9.40765008267954e-05,"Up"
"LOC111120465",9.33648976051676,-34.055093723604,6.76573921915698,3.06055515498875e-08,9.24287656806603e-06,"Down"
"LOC111125269",71.4135130674569,-21.0176689624698,3.68989397707838,5.19026000670689e-09,1.72420437422803e-06,"Down"
"LOC111127023",92.2895951262111,2.2428869893895,1.028252538853,2.63626191373144e-05,0.00327041553026029,"Up"
"LOC111123880",175.809539399703,4.34740512072598,4.21381982473877,0.000218822336307282,0.0167881709287019,"Up"
"LOC111123301",2457.20398853775,-0.429723146459886,0.158559806371551,0.000730740185048863,0.0384101090938659,"Down"
"LOC111127396",8.06282004959013,-19.308745048121,2.74635934376103,1.0425165961926e-12,7.64662162215809e-10,"Down"
"LOC111127438",3.91127041952481,-38.013863117437,2.63411342894945,1.88231906228753e-48,3.12653196245959e-44,"Down"
"LOC111126888",1026.14378487038,0.593487635832285,0.271100125371175,9.72479802831107e-05,0.00892424835636723,"Up"
"LOC111122526",5.56287284105742,-3.32541686834372,3.00887354860726,0.000178201181378222,0.0142303924167898,"Down"
"LOC111122536",4.07215026847619,18.1916678270985,2.60437742310902,1.56169450708058e-12,1.05876513316769e-09,"Up"
"LOC111123405",3.73903819171658,17.956659014194,3.76342644152343,4.49197472405839e-07,0.000104352028205049,"Up"
"LOC111123607",28.262892910206,3.6185820305101,1.05546255191852,3.35478523615388e-06,0.000599171857768989,"Up"
"LOC111122991",140.069068572244,-5.10360383924152,1.10392121606496,5.59309783207702e-08,1.60174749984137e-05,"Down"
"LOC111125345",47.0173672853523,17.6371652765596,2.4015048813076,1.18101979258185e-13,1.03245993446234e-10,"Up"
"LOC111123564",1236.02361647047,2.30704826471883,1.12292173985384,3.49570460070437e-05,0.00414740381554997,"Up"
"LOC111122859",6564.88540752401,-0.460441385940953,0.137083601453413,8.18615371415301e-05,0.00796141517109301,"Down"
"LOC111122997",195.616205404015,-0.806798641517132,0.477636182234388,5.45439080419452e-05,0.0058262013670528,"Down"
"LOC111123773",3681.13190368467,-0.453922500064157,0.172502325267521,0.000581514562306371,0.0327422267115553,"Down"
"LOC111123036",51.1972246482523,-4.68896239230138,0.80157045499314,1.11991973495801e-10,4.83165371367597e-08,"Down"
"LOC111127665",78.9307004687182,-4.98598499208987,1.32795017937252,1.08024708500831e-06,0.000225696906691673,"Down"
"LOC111126729",182.150912775887,0.472262544124688,0.26380470373046,0.00110653060595538,0.0494736833510604,"Down"
"LOC111125696",19.4942951842371,-4.01588449320513,2.23036346353677,4.30894761906351e-05,0.0048688176838534,"Down"
"LOC111125695",34.4926732461364,-2.85659979943112,2.05569227414729,0.000112291712838619,0.00997414625801852,"Down"
"LOC111125702",6.67479723260737,-21.5404378339263,3.50163599210808,3.21398051307068e-10,1.30205405663668e-07,"Down"
"LOC111123458",417.418431071426,-3.27315093163482,1.1618415335148,9.99337447332095e-06,0.00154409255815685,"Down"
"LOC111127283",6.1553654970363,14.8919540865853,8.52517999836517,7.42575881080733e-05,0.00743023215948854,"Up"
"LOC111125330",6822.63398712458,-0.51153729612465,0.212241973797854,0.00028280486733691,0.0201604671522149,"Down"
"LOC111125186",3366.32017549834,0.95010171443514,0.642586353594696,8.93388643821694e-05,0.00847953449935905,"Up"
"LOC111124941",93.4161287119367,3.45241336858403,2.15011930502548,6.6369585732485e-05,0.0068259988793596,"Up"
"LOC111124980",4.2146591851693,19.2650948319426,4.08567048640937,5.11279866358564e-07,0.000115542293608378,"Up"
"LOC111127619",59.6507620890395,21.2447574759681,3.82537933966225,1.13257239514186e-08,3.54943914779363e-06,"Up"
"LOC111127625",5.99598420081859,-15.9358395646529,5.20011517998512,1.20146758097777e-05,0.00176605101947263,"Down"
"LOC111127622",16.6428051574446,18.6103739883121,2.78267694932499,1.20193517362078e-11,6.76750618096311e-09,"Up"
"LOC111123024",2632.67879523587,-0.478567285247476,0.228981936617747,0.000768062197666837,0.0390735470237248,"Down"
"LOC111126939",1035.97363258754,0.695196466004653,0.379855513659693,6.79312009010234e-05,0.00696504473435802,"Up"
"LOC111123016",7.11929515938143,17.2099202671967,4.26108647636172,2.68504263068594e-06,0.00049009404500762,"Up"
"LOC111126730",842.307487176058,-0.466003141432913,0.228680231904715,0.00101013572772307,0.0471302090940454,"Down"
"LOC111122672",27.1891426614719,-6.08073542970582,1.70734498977652,1.68503369245609e-06,0.000329275407431713,"Down"
"LOC111126261",57.3974414098201,-0.759132617672765,0.89749975908867,0.00112240053351162,0.049847788400075,"Down"
"LOC111123286",12808.870482855,0.472568615170367,0.230572060333333,0.000888543873171751,0.0430375817380905,"Down"
"LOC111123449",509.928369143638,-6.09060077558905,2.84572086358543,2.34005984634366e-05,0.00295577141047667,"Down"
"LOC111124123",139.97924024187,-2.41078946904454,1.66571792989316,0.000115485267649643,0.0102032462535136,"Down"
"LOC111123050",276.287882688539,3.32662316841858,1.89710678261496,5.34411485522093e-05,0.00572682243517546,"Up"
"LOC111123051",383.673645379251,2.35943043647154,1.74832589132663,0.000141035044565423,0.0120132927704188,"Up"
"LOC111123673",3193.06318512041,-0.489390385955969,0.187871408481124,0.000319002463905623,0.0217157005142312,"Down"
"LOC111127650",29499.2302166901,0.425445258999301,0.119720699126283,6.53057966218432e-05,0.00673744895583115,"Down"
"LOC111125712",3354.29668448993,0.427179241181253,0.14914070002298,0.000525259806882176,0.0303991825516131,"Down"
"LOC111123921",443.568283397644,-0.47211839356609,0.238356345609325,0.000951408920961999,0.0450225133252957,"Down"
"LOC111123925",37.2449132345302,5.58022869415563,1.55120352539345,1.48508754092032e-06,0.000298997624905292,"Up"
"LOC111123313",272.117987734364,-0.839307430103863,0.719372064901115,0.000332762950248794,0.022332091327808,"Down"
"LOC111127059",296.999167557317,-2.88028058926569,0.499617410890274,1.78484607672627e-09,6.30772198604753e-07,"Down"
"LOC111124985",979.735747978949,-0.417066278483541,0.123842199925538,0.000134962307857917,0.0115851366073385,"Down"
"LOC111125788",239.634082874673,-0.55868041713598,0.233421769748355,0.000120822816731812,0.0104797231640491,"Down"
"LOC111126516",492.039128549971,-0.516090619544707,0.210357313050146,0.000243133887829306,0.0181096586405595,"Down"
"LOC111123218",99.6115982937765,-3.19968994725447,0.914241863016165,3.13496210144239e-06,0.000569089841584241,"Down"
"LOC111126210",208.023031158597,0.654577152911909,0.290623678078122,3.45286119198779e-05,0.00411125622931306,"Up"
"LOC111123547",493.987567296523,0.564871557580902,0.38773764634892,0.000524630754852348,0.0303991825516131,"Up"
"LOC111123321",111.807581107473,-1.8119797919993,1.1517488939625,8.91891559996128e-05,0.00847953449935905,"Down"
"LOC111122608",2.34450943699351,16.3431579155171,3.11666143854718,7.37473423530249e-08,2.04157226080624e-05,"Up"
"LOC111123243",3682.76487104418,-0.377964893667965,0.129050108474744,0.000789630566806285,0.0398937542598284,"Down"
"LOC111126105",1204.76783915077,0.462876188869258,0.168306987542481,0.000393403436837986,0.0249882641907417,"Down"
"LOC111124212",3.51174298527401,15.5284585397769,5.98698899617621,2.25522689787237e-05,0.00290574896081866,"Up"
"LOC111124220",2031.79358292684,-0.637241089260606,0.211498471747498,6.79291269736865e-06,0.00112268935227157,"Down"
"LOC111126805",195.462748192339,-0.474505684794066,0.256851587937272,0.00102002081991666,0.0474087956384879,"Down"
"LOC111125881",251.003606010215,0.676819518551193,0.292757737604494,2.18146828233148e-05,0.0028506598067136,"Up"
"LOC111124798",30.4463375309401,15.919933100013,2.36630155021061,1.08277443191463e-11,6.20168390141448e-09,"Up"
"LOC111127498",5633.3383682983,-0.467648652913659,0.194291173514987,0.000653879076859871,0.0355513304963747,"Down"
"LOC111127640",43.7126472660092,-14.5173463085683,6.15824670643913,3.09220623661464e-05,0.00373538513383049,"Down"
"LOC111122505",13.6954082310513,19.0320283243433,3.15052437229915,7.77091203543146e-10,2.90055840243857e-07,"Up"
"LOC111125585",196.86354064871,1.06149871717255,0.700806636209796,7.41241528827019e-05,0.00743023215948854,"Up"
"LOC111126781",215.822473963097,1.57843355402843,0.828307132090632,2.9593519223852e-05,0.00362766313142569,"Up"
"LOC111126649",69.3107169875601,2.41965961272008,0.75598925534071,4.05422886494e-06,0.00071639086645376,"Up"
"LOC111125150",580.39029458337,-0.810233881407835,0.719059332855076,0.000402644121575414,0.0254577769201746,"Down"
"LOC111125154",212.471459236379,-0.49646826002075,0.276025942158575,0.000754965590714072,0.0388879579306819,"Down"
"LOC111125182",95.3591530567548,22.9909916184782,3.83467011881031,7.41568783361336e-10,2.83159942336363e-07,"Up"
"LOC111126589",1284.28717516849,0.474264943014614,0.154152935545805,0.000150608084686238,0.0126025203357099,"Down"
"LOC111123101",2797.19700757361,0.432171939306819,0.159470109936376,0.000704462358956716,0.0373837692724315,"Down"
"LOC111124528",2563.42632831129,-0.672469844875556,0.214047247342376,2.2646508319145e-06,0.000422650003574155,"Down"
"LOC111126064",488.130630858399,-0.716335800163271,0.515027882854589,0.000220072284599955,0.0168451642728353,"Down"
"LOC111126655",5.00759198884195,17.3401217195821,5.21463857537181,8.33384085957504e-06,0.0013246420734693,"Up"
"LOC111124859",2321.52928080013,-0.528573400483008,0.208702196033727,0.000168617290413236,0.0137290842831562,"Down"
