"","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"LOC111103567",10.6230474377544,10.672257680637,10.0864985185752,10.549900048076,10.7189056901096,10.4795940431538,10.6690935322741,10.7212962474555,10.6701203768165,10.1699847755112,9.85426310594254,10.4557620633733,11.6833103442827,10.8692461583706,10.4456638322579,10.5255918272894,11.2869411411205,11.1337765259237,10.7122778883062,10.4247020634228,10.717255480631,10.3287045388107,10.4747047466043
"LOC111103568",10.2400516369662,10.8750588815875,10.8371580679198,11.1286216498638,10.2743329370801,10.3405169263342,10.2518314744919,10.6706339080957,11.6373227036745,10.4612689654737,9.88726281045347,10.8228261463189,11.56379755321,10.7136696956883,9.65497978220426,9.82749882200043,10.092514164597,10.955694206453,10.5635085941118,10.7931251921895,10.4535159194699,10.675076431861,9.71379087413943
"LOC111103866",13.4529555750451,13.3934381321724,13.2131141972701,14.1011549248759,14.0309807701607,13.4748731649552,13.7997097768373,13.2208552306594,13.6491706174831,13.4912459746117,13.4003184449907,13.5967577338446,14.2303864085095,13.6449635493924,13.471274119859,13.5981687962637,13.9809526497497,13.835594060775,13.5900088322578,13.3442907395946,13.5273843309949,13.556752005559,13.4431160237933
"LOC111102774",8.3703445138803,7.9027575865224,7.86099901770464,8.68250330449295,8.4429602357268,7.81853757089702,8.39785725563409,8.34950596276968,8.43449668141948,8.45503057973231,8.44377036725236,8.47621838766584,9.76153143886931,8.23078975575692,8.29497193763161,8.99569151759859,9.23758702790724,8.22348420234512,8.05537360590927,8.43851065115657,8.35124222210223,8.7058692217429,8.77052692376473
"LOC111102932",10.6518235151256,10.4774450110724,10.7299431191789,11.4197400157484,11.214033532057,10.4679816767679,10.4766354003966,11.2229017223295,10.8772555177002,10.937439531274,10.8362715361605,10.5341576794862,10.7455059696927,10.609198044277,10.7189254549424,10.9357442149909,10.1837099896614,10.0260668811046,10.032274812769,10.1781355769084,10.6340419274347,10.6232917426552,11.0088536652513
"LOC111102934",10.5928819161754,11.0817695244869,11.5714023485149,10.8155692289967,10.2404419551408,10.6685668941816,11.318771168983,10.8318846730448,11.1886425104962,10.8669769449916,11.4025059281825,11.2823381096956,11.3114719856552,10.7726850288639,11.0628645861729,11.4133311553343,10.7014973693139,9.96551754229087,10.9966596594497,11.030878889217,10.8903207291754,11.5975810054726,10.8004558115596
"LOC111102931",10.3600071392948,9.92299105066685,10.4126988061461,10.511967543835,9.91696117072873,11.1405470896391,9.78213179045655,9.71754499606217,10.245543427757,10.9141592106915,10.3196272239817,10.4940052777665,10.2574631548481,9.92718372874197,10.6291150344233,9.7940432144616,9.92042146752855,9.69258758500603,10.1106607763955,10.8267443224757,9.97149331933978,10.5351918383713,10.100020957761
"LOC111104503",7.50772010354589,7.50594129436528,7.44555935296025,6.85929546597631,7.56441942584372,7.80023168231859,7.51312162395503,7.61412675424608,7.13435503338804,7.49737213752263,7.05220627012155,8.16605057924126,7.22514468322443,7.73163476269765,7.84698731219722,7.63259281226768,8.36726380304155,7.98415533912754,7.79177245995629,7.55800419711753,7.32701481182531,7.46059010730527,7.36364544422526
"LOC111104592",6.62690995006722,11.660083477547,10.9632679642168,6.32182087921924,6.39262122106887,9.53629985536799,9.79787790468332,9.13047122661762,8.8938727348605,9.51027218787048,9.00407540332311,10.7221939246969,6.55789280351145,10.7695276599489,9.39867103001408,6.38700392726838,12.6462216867827,8.98369547950151,9.10421563988834,9.46384977142392,10.0804909242362,5.92780585466418,9.42837025971171
"LOC111102912",9.12521677189952,10.3325934685795,9.35647698489198,7.65537924949854,8.37303997703657,8.88959891058328,8.87887264322033,9.18982172943473,8.43449668141948,8.53810764995788,8.77121666903523,8.59496468763764,8.8203486179265,8.2869781877808,8.06043766027027,10.0660432706876,8.73063344676233,8.30044100496868,8.31406265246221,7.77512263239355,8.22265539153648,7.81634976885386,9.70725506861212
"LOC144621350",6.22385051346292,6.90014378575955,7.17810221562965,6.89754814528395,7.10059166555513,6.4450722195974,6.55674146525843,6.30705688810786,8.05376716825047,7.74546715020285,6.57721200674066,7.10214801051005,6.10384351336909,6.98795997553157,7.13337788585619,5.92780585466418,6.88216818895262,8.39993363728963,7.74046557460062,6.80513302917883,7.31727732266092,6.53428352430838,6.13506286433355
"LOC144621354",7.36952475984747,6.28867011385735,6.34123063743719,7.28814068543465,7.10059166555513,6.87581375513107,7.28209091348326,7.24018518725877,7.28060893305674,6.5592021903855,6.47249588083245,6.18776933818555,6.62557252883553,7.09435892382349,6.24071426611921,7.28590441709315,6.52341145748804,7.63080284059842,6.49453864410795,6.85463389457739,7.05097882327335,7.67876706503314,7.7409323113138
"LOC111103115",12.5347559095203,12.5347947853411,12.7672896677491,12.5919761749194,12.6329416365573,12.5260177045811,12.8097521400111,12.8043914793855,12.7937269509277,12.7785234738,12.8014258384411,12.7322567763302,12.9487043920105,12.5402812102023,12.675298335745,12.8136073143032,12.8812165016888,12.689720392129,12.3108936760925,12.8368322478605,12.6851417469889,12.8767443946531,12.7687944365267
"LOC111103117",6.09892702904318,5.92780585466418,5.92780585466418,6.32182087921924,6.55494500331986,6.47273259789276,5.92780585466418,6.30705688810786,6.44081942620303,6.30483811507722,6.22018661781595,6.29495575884102,6.27923015461423,5.92780585466418,5.92780585466418,6.19366817802097,6.59255612700589,6.5628437880619,5.92780585466418,5.92780585466418,6.36149295375877,5.92780585466418,6.22066058080605
"LOC111102741",6.99935719861324,6.76453875656549,7.38879501031086,7.09757564538284,6.39262122106887,7.27580243854911,6.58424448033635,6.76642405039964,6.82146951422594,6.19478613224279,6.7199079175182,7.23524190564873,7.16020497416423,6.86726597703592,6.62214200490809,6.60047421479782,6.29414898244013,6.87117464126227,6.93547178937347,7.04091005769005,7.46357606848916,6.56083519690921,7.13673517610639
"LOC111102740",7.0829577657308,6.59862306449752,8.01353637282134,7.59070096852826,7.12800696558848,6.93289191817793,6.46530719270158,7.01106276406962,7.15383148044651,6.41363985740827,6.28559323788783,7.49585440628221,7.33459121878811,6.75117928382396,7.73914840928223,6.62539161787588,5.92780585466418,7.14166802507708,7.78336797674259,7.18484503820694,7.44630509798557,6.94843409859972,6.69488978210043
"LOC111102739",6.34574817148979,6.66562068826694,6.6948360547935,6.83948243017239,6.3078696400708,6.71247488376072,5.92780585466418,6.6799468134894,6.73275032433982,5.92780585466418,6.76969790737338,7.45953436588299,6.87547244312194,6.64323201234989,6.24071426611921,5.92780585466418,5.92780585466418,6.70251774855299,6.81558792638568,6.10587443608298,5.92780585466418,5.92780585466418,5.92780585466418
