"Gene","GO.terms","ModuleColor","phase1_temp.GS.warm","phase1_temp.GS.ambient","phase1_DO.GS.hypoxic","phase1_DO.GS.normoxic","phase1_treatment.GS.both","phase1_treatment.GS.control","phase1_treatment.GS.hypoxic","phase1_treatment.GS.warm","phase1_temp.p.GS.warm","phase1_temp.p.GS.ambient","phase1_DO.p.GS.hypoxic","phase1_DO.p.GS.normoxic","phase1_treatment.p.GS.both","phase1_treatment.p.GS.control","phase1_treatment.p.GS.hypoxic","phase1_treatment.p.GS.warm","MMroyalblue","MMdarkturquoise","MMmagenta","MMpink","MMlightyellow","MMmidnightblue","MMsalmon","MMgrey60","MMbrown","MMred","MMdarkgrey","MMblue","MMcyan","MMorange","MMdarkgreen","MMturquoise","MMblack","MMtan","MMlightgreen","MMlightcyan","MMdarkorange","MMgreenyellow","MMdarkred","MMwhite"
"LOC111122258","GO:0007399; GO:0016020; GO:0030133; GO:0030426; GO:0031410; GO:0043005; GO:0043025","turquoise",-0.251466930316793,0.251466930316793,0.107537910100513,-0.107537910100513,-0.0942237967236135,0.0752247886312469,0.21084221040558,-0.197559153576933,0.247085672649973,0.247085672649973,0.625271186047793,0.625271186047793,0.668916717843597,0.733005224828264,0.334199624632013,0.366220716451139,-0.124784530166927,-0.351123424795862,-0.293130351367785,0.243830449421059,0.401933623291882,0.187612096472581,0.243098789448883,-0.101250248168438,0.242341614746975,-0.21267184440661,-0.209839554221262,0.0629706697534729,0.46145972639509,0.0988251203551945,0.108067364940913,0.57373813358521,-0.322482196394972,0.10133487784528,-0.242220345881289,-0.465843879454378,-0.607546814052676,-0.613001250968079,-0.258872733711702,0.0216132638462502
"LOC111122259","","cyan",0.0868017802877478,-0.0868017802877478,0.0859366207942567,-0.0859366207942567,0.109335498201263,-0.0938031644583473,-0.0049419260658355,-0.00395772675310903,0.69371644480889,0.69371644480889,0.696627732407457,0.696627732407457,0.619466616399182,0.67031358756166,0.982145645967411,0.985700997224648,-0.276319727454406,-0.253746510892014,-0.551144705066429,0.0379896567894585,-0.109755516738752,0.0776609492967014,-0.0998518065228353,-0.115809939868154,-0.102907771984003,-0.310009230754642,0.631436968933164,0.238851877678463,0.568109747614736,0.0459826715306046,0.116239240695071,0.0771811766115481,0.0981312657532847,0.221153202605689,-0.100310532959842,0.0869066032242868,-0.234146452590144,-0.494220892346081,-0.251774686280373,-0.297166571655308
"LOC111122259","","cyan",0.0868017802877478,-0.0868017802877478,0.0859366207942567,-0.0859366207942567,0.109335498201263,-0.0938031644583473,-0.0049419260658355,-0.00395772675310903,0.69371644480889,0.69371644480889,0.696627732407457,0.696627732407457,0.619466616399182,0.67031358756166,0.982145645967411,0.985700997224648,-0.276319727454406,-0.253746510892014,-0.551144705066429,0.0379896567894585,-0.109755516738752,0.0776609492967014,-0.0998518065228353,-0.115809939868154,-0.102907771984003,-0.310009230754642,0.631436968933164,0.238851877678463,0.568109747614736,0.0459826715306046,0.116239240695071,0.0771811766115481,0.0981312657532847,0.221153202605689,-0.100310532959842,0.0869066032242868,-0.234146452590144,-0.494220892346081,-0.251774686280373,-0.297166571655308
"LOC111122260","GO:0001222; GO:0006367; GO:0006511; GO:0016567; GO:0030674; GO:0030891; GO:0031466; GO:0032968; GO:0044877; GO:0070449; GO:0140958","blue",0.056895512885225,-0.056895512885225,-0.531189844745674,0.531189844745674,-0.459865130421091,0.1075858000277,-0.172309732551287,0.496692005462677,0.796520075176418,0.796520075176418,0.00910259248724484,0.00910259248724484,0.0272573294893676,0.625116263813408,0.431754883991032,0.0159115592675966,-0.0620078751277172,-0.333171916401338,-0.252651043892116,0.249515327457703,0.071037596970377,0.447594213607078,0.13275346617054,-0.395370787730826,-0.166305720743498,-0.56047180023693,0.192243002143493,0.61213741428508,0.659235304547969,0.00178713382381371,-0.132608588693636,-0.150848991824687,-0.206361536731298,0.0135415281728058,-0.131616241485187,-0.105966288284094,-0.166955079065409,-0.648288470843097,-0.0908372487128817,-0.0925391659264672
"LOC111122265","GO:0002943; GO:0017150; GO:0050660","blue",0.242147636828362,-0.242147636828362,-0.148072255189181,0.148072255189181,-0.122292087088502,-0.221892901223329,-0.0535725355403983,0.390338850077208,0.265619684668223,0.265619684668223,0.500145984178425,0.500145984178425,0.578293468961765,0.308880575871619,0.808182773543225,0.0655577558600914,-0.240915159140871,-0.260006798566055,-0.111735454008988,0.0119345319665642,0.386582705933468,0.685869082381096,-0.118036063215978,-0.204138258930788,-0.205217010995583,-0.605755731340405,0.00557326202442358,0.652810194257639,0.351303867380205,0.304728290573509,0.0865450722847173,0.146650710682991,-0.426012283281618,-0.194562258297292,-0.299802086493724,-0.416455198838777,-0.0054412233476742,-0.44685264129032,-0.2321506783866,-0.15298998727768
"LOC111122272","GO:0004674; GO:0005524; GO:0006468; GO:0031588; GO:0032007; GO:0035556; GO:0042149; GO:0106310","black",0.145175886955838,-0.145175886955838,0.262537266380726,-0.262537266380726,0.214264884983639,-0.262544782251675,0.0973937213879361,-0.0361157526912412,0.508658680193947,0.508658680193947,0.226186672154951,0.226186672154951,0.326228770461158,0.226172893628855,0.658424178930778,0.870046915189817,-0.0152356240869815,-0.108651460206254,-0.264396598792457,-0.388915171588506,-0.0926030724404665,-0.0419053258580537,-0.237827775447274,-0.00656645805859625,-0.10080967361786,-0.112924446507754,0.190436962788893,-0.103666076067154,0.174285986441878,0.101314992204769,0.239617881302089,0.265041135167053,0.7082892873778,0.0308505341038094,-0.0479748826972565,0.0775369839935056,-0.0123426383259826,-0.0432729087014492,0.111291821097822,-0.114967991474167
"LOC111122276","GO:0005886; GO:0008643; GO:0012505; GO:0022857; GO:0048471","lightcyan",-0.0879915649067129,0.0879915649067129,0.141548316200966,-0.141548316200966,0.0508356520104838,-0.0131740007696674,0.113272581850317,-0.147850361293825,0.689719622307641,0.689719622307641,0.519418738772938,0.519418738772938,0.817818314192464,0.952427001420615,0.606830319463565,0.500795663761706,0.0612015122858006,-0.148275097240498,-0.555716352224365,-0.363778491800088,-0.658119175800625,-0.505212398621823,-0.205751531360472,0.177689744407951,-0.481130368529955,-0.159081269007081,0.185839040698559,0.149461376032709,0.134447133626874,0.116652851195932,0.0674181917643753,0.0793389731289736,-0.0957916675467803,0.563449863026186,0.281205919900444,0.662832568917183,0.268658064694582,0.060401536972835,-0.149991010195086,0.118705024349433
"LOC111122278","GO:0006508; GO:0006751; GO:0036374; GO:0102953; GO:0103068","magenta",0.226202600060868,-0.226202600060868,0.0539005572005177,-0.0539005572005177,0.212248280955192,-0.119270824094113,-0.138055651765838,0.0579539319471409,0.299334066296801,0.299334066296801,0.807029710595149,0.807029710595149,0.330911150840751,0.587787190875953,0.529880385434217,0.792814026948752,0.0706177912006443,0.507160876445053,0.523564824123953,-0.397999452872007,-0.204474606280886,-0.151431792641414,-0.359838341350477,0.193555752877443,-0.240244182974042,0.123580867905884,-0.210202060415565,0.0184419116908134,-0.476059286595433,0.161932593707218,-0.112172221721116,-0.213960707036653,-0.111568554831558,-0.164572460577288,-0.0362814839033035,0.145182783964088,0.546117873881716,0.598968412152344,-0.294758217999654,-0.0879894503477843
"LOC111122279","GO:0005886; GO:0016497; GO:0061827; GO:0070472; GO:0097225; GO:1902093","blue",0.371922778215769,-0.371922778215769,-0.488911294253212,0.488911294253212,-0.34378245520164,-0.189842079113997,-0.233254639423071,0.746024104981307,0.0805461793017238,0.0805461793017238,0.0179124924480886,0.0179124924480886,0.108235170160357,0.385609411796407,0.284111104367421,4.37269353665601e-05,-0.126433880424639,-0.18081522185248,0.435425646170551,-0.00936718899620602,0.33558562260982,0.230678739604147,0.0333803666959647,-0.096407634247308,0.139026582803836,-0.140610344308285,-0.0706592331750214,0.223992856182175,0.11879538483725,-0.0860897855166315,-0.267115998629379,-0.136099982269811,-0.155158585916287,-0.314870446149235,-0.143943966353626,-0.3293129039557,-0.106381396150048,-0.176578189930731,-0.103082737531235,-0.196190097558315
"LOC111122281","GO:0004994; GO:0005829; GO:0005886; GO:0006937; GO:0007187; GO:0007193; GO:0007218; GO:0007283; GO:0008285; GO:0021549; GO:0030165; GO:0030432; GO:0030900; GO:0042594; GO:0043005; GO:0071385; GO:0071392","turquoise",-0.476286695700681,0.476286695700681,0.137533124407677,-0.137533124407677,-0.290530471806848,0.112457805527601,0.429362566433896,-0.268914513842681,0.0215893806201396,0.0215893806201396,0.531454003978411,0.531454003978411,0.178671418539123,0.609436625438037,0.0408962927457843,0.214694582850377,0.0579751243230699,-0.0967832780268199,0.128185745351975,0.349498316289583,0.55898798285467,0.256618086173827,-0.0988637616567154,-0.331731147460032,0.239471991414571,-0.038178222954447,-0.237091138377907,-0.311999246898505,-0.0733285624501239,0.0961825238780934,0.104785157915776,0.870730915207501,-0.11808845703166,0.119856103110209,-0.0737097680025645,-0.572806287470452,-0.296214894478985,-0.199020802154618,0.0299715897270267,0.226351838241154
"LOC111122283","GO:0005576; GO:0010508; GO:0016491","cyan",0.206761530948162,-0.206761530948162,-0.0657868472643063,0.0657868472643063,0.279764239320709,0.102420941884881,-0.337631395204083,-0.0275822903401795,0.343853377656966,0.343853377656966,0.76552666872461,0.76552666872461,0.196052506033992,0.641911645973802,0.115118000572429,0.900581707054683,-0.0854987861521284,-0.278590766862986,-0.5686734859302,0.0444540566568372,-0.0938331660235362,-0.0212083642852045,0.34665386057423,0.338321319795717,0.0847558274457164,0.0368011923434731,0.132986431172288,-0.01065865139836,0.241005482324624,-0.207642330169722,0.368584905247499,0.0454855653777043,-0.269518713051789,0.365625493283583,-0.101959419330187,0.0848228464859977,-0.26242759815878,-0.16863649617672,-0.257958137921553,-0.130477789534306
"LOC111122288","GO:0004001; GO:0005507; GO:0005524; GO:0005634; GO:0005829; GO:0005886; GO:0006144; GO:0006169; GO:0009506; GO:0016310; GO:0044209; GO:0048046; GO:0080094","turquoise",-0.181683105808897,0.181683105808897,0.207607423336669,-0.207607423336669,-0.0616096943694976,-0.0873635507940595,0.294044965280515,-0.148809183715689,0.406725878848768,0.406725878848768,0.341838811570008,0.341838811570008,0.780047179659162,0.691828307587422,0.173235180380963,0.497991319507758,0.298101532977471,0.0471367512048597,-0.105487110506832,-0.163507976323166,0.0449880124186122,0.0647873462622711,0.151891808448263,-0.540496186549781,-0.112180440617863,-0.367681181484135,-0.0885314449535769,0.185969748783192,0.413786885123385,0.0921985960732509,0.268255239241015,0.363245555869435,0.0994245583240862,-0.135542625220196,-0.142291383170686,-0.194534794415534,-0.199234684513024,-0.399807228328651,-0.157784884595125,0.213997389450993
"LOC111122289","GO:0016020","greenyellow",0.103323544326108,-0.103323544326108,-0.00984854988017212,0.00984854988017212,-0.0153928744665678,-0.120795579541645,0.00325544725473801,0.131999220137791,0.638963947805271,0.638963947805271,0.964427008054994,0.964427008054994,0.94442551702108,0.582987599007615,0.988238097540092,0.548253047456698,0.0695236194616776,0.0622872468090359,0.203157532800644,0.0791830573441955,-0.145003241354101,-0.0688847950177641,-0.211740946698872,0.330629429048688,0.0707984846280904,0.458877408081895,0.0527982566967843,-0.286462629960111,-0.591129928084335,0.00413037010307269,-0.183896629013108,-0.431751755298603,-0.0600122995716593,0.176635054205411,0.513130728607242,0.252526502202306,0.375458779307386,0.60364158442959,0.0236283120610425,-0.335843816799226
"LOC111122289","GO:0016020","greenyellow",0.103323544326108,-0.103323544326108,-0.00984854988017212,0.00984854988017212,-0.0153928744665678,-0.120795579541645,0.00325544725473801,0.131999220137791,0.638963947805271,0.638963947805271,0.964427008054994,0.964427008054994,0.94442551702108,0.582987599007615,0.988238097540092,0.548253047456698,0.0695236194616776,0.0622872468090359,0.203157532800644,0.0791830573441955,-0.145003241354101,-0.0688847950177641,-0.211740946698872,0.330629429048688,0.0707984846280904,0.458877408081895,0.0527982566967843,-0.286462629960111,-0.591129928084335,0.00413037010307269,-0.183896629013108,-0.431751755298603,-0.0600122995716593,0.176635054205411,0.513130728607242,0.252526502202306,0.375458779307386,0.60364158442959,0.0236283120610425,-0.335843816799226
"LOC111122291","GO:0001786; GO:0005509; GO:0005544; GO:0005886; GO:0014059; GO:0017156; GO:0017158; GO:0019905; GO:0030276; GO:0071277","brown",0.0805809146626502,-0.0805809146626502,0.419085796736918,-0.419085796736918,0.206883540500568,-0.374084064512292,0.282415786666982,-0.102664969885421,0.714740706336067,0.714740706336067,0.0465360561273315,0.0465360561273315,0.343562368799066,0.0786647125229902,0.191669252240508,0.641114186850982,0.249552793907435,0.209551363296669,0.149823212329206,-0.189744381034615,0.0474450387816929,-0.217152993925265,-0.239867140619429,-0.101732458673791,0.12325336330552,0.0853640848947844,0.240600333577103,-0.110031324210819,0.133529385347774,-0.203456747242045,0.103718856661397,0.0327353233941537,-0.274743390413578,0.145572500876634,-0.0783311439232913,-0.00943256558109834,-0.169718431182989,-0.10154705426172,-0.280531516067426,-0.0658512367765762
"LOC111122293","GO:0001889; GO:0005080; GO:0005509; GO:0005783; GO:0005788; GO:0006491; GO:0017177; GO:0035556; GO:0043231; GO:0044325; GO:0051219","blue",0.270214547714594,-0.270214547714594,-0.415665272505795,0.415665272505795,-0.202111535980416,-0.0243870155703558,-0.283007140247378,0.497244885826934,0.212400630519755,0.212400630519755,0.0485418505740517,0.0485418505740517,0.3550526576744,0.912052660958725,0.190700871805501,0.0157766045416109,-0.513392868140506,-0.394988091249105,-0.400115879684427,-0.0411529259069785,-0.260490225047002,0.260034476103181,-0.0995341273686282,-0.158375700197366,-0.635493412214497,-0.731906935416586,0.0954545406470633,0.810334002886538,0.383280276319986,0.456000120297547,0.181680184131422,-0.082106382257968,-0.248166294242973,-0.109907806658512,0.166884007277895,0.223061361911845,0.346740060506229,-0.274892381511768,-0.0638703816996459,-0.0165306097421858
"LOC111122294","GO:0000139; GO:0006493; GO:0008375; GO:0016020; GO:0016266; GO:0030145","red",0.0635869246817667,-0.0635869246817667,0.254840818177789,-0.254840818177789,0.168221967407056,-0.204224121741617,0.131888086546937,-0.0856809882319685,0.773164800581294,0.773164800581294,0.240588111376473,0.240588111376473,0.442923200894045,0.349938435661776,0.548592882156282,0.697488738796311,0.167294381570731,0.1034354396557,0.0579632976882612,0.151742704790669,0.0628997169803618,0.191571127106462,0.0917307170249503,0.314486844739924,0.267702140905949,0.396855911738519,0.0922926719881848,-0.220712440859079,-0.296171163543952,-0.0200235159545215,-0.13775112878729,-0.39437013515347,0.0446791142387646,-0.0552082275840153,0.159041072460245,0.0112772600601515,-0.00456346346426477,0.245026802089848,-0.149100179998129,-0.151918301379212
"LOC111122300","GO:0000977; GO:0000981; GO:0005634; GO:0006357; GO:0046872","cyan",0.12774625488046,-0.12774625488046,-0.239766902505951,0.239766902505951,-0.301825381313858,-0.156081682759859,0.0107584479082245,0.428838813018798,0.561326363019884,0.561326363019884,0.270492854178138,0.270492854178138,0.161610357329091,0.476975784679527,0.961142760401926,0.0411700848872974,-0.0885078468494057,-0.194891204345262,0.12487239557639,-0.0560366121094445,0.143315342919878,0.0551575142653528,-0.103785707549282,-0.229073918825276,-0.018489132976799,-0.214788954253561,-0.0905366324002078,0.184092422532231,0.288760016780124,-0.0217171941029719,-0.101140814430711,-0.0535608375169615,-0.072528915596338,-0.0506320508552613,0.15585630319756,-0.0823345088213858,-0.0481782695430126,-0.212410095688437,0.251101494721236,-0.247437693233819
"LOC111122305","GO:0006879; GO:0016020; GO:0016722; GO:0046872","brown",-0.0354694267209525,0.0354694267209525,0.232658569892015,-0.232658569892015,0.0852943582527094,-0.14420087423018,0.184550642873067,-0.120469867188435,0.872353895905929,0.872353895905929,0.285378673932749,0.285378673932749,0.698791648544092,0.511540071208373,0.399232610708658,0.584011445607719,0.182722561131171,0.0151839974827211,0.269481635554774,0.0560759286098306,0.476020344751889,0.289274144541581,0.0697100192901514,0.0984174679186888,0.432238530230064,0.19357114421881,-0.697785088894721,-0.239169870603629,-0.0855956028338158,0.0585203639410612,0.0942596659846119,0.0805368349502378,0.309866857940709,-0.427450416603503,-0.0402895050068655,-0.511613068887991,-0.303231570780838,0.0167948201696392,0.242559087164266,0.0471176062944658
"LOC111122306","GO:0004693; GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0006468; GO:0007049; GO:0008353; GO:0051301; GO:0106310","cyan",0.37383298755065,-0.37383298755065,-0.0124596020379665,0.0124596020379665,0.138434995214274,-0.2810587689998,-0.144210990148505,0.295232724039153,0.0788815664627464,0.0788815664627464,0.955004178041179,0.955004178041179,0.528739348997255,0.193904108326035,0.511510135831253,0.17142412515193,-0.0596422680206206,-0.27606205946099,-0.113914004719966,-0.150545062996837,0.150581484284796,0.344048390605362,0.0471823081810459,-0.307291582553866,-0.188068024776227,-0.624184467210199,0.1788888959304,0.606445652971776,0.727439319878562,-0.0959827300040631,0.380628073922911,2.70857530354238e-06,-0.057412608633538,-0.370791831107109,-0.425421791049552,-0.242948105374712,-0.248872319443204,-0.637806389403168,-0.207072254934519,-0.102040242705548
"LOC111122310","GO:0000002; GO:0000723; GO:0003677; GO:0005524; GO:0005634; GO:0005739; GO:0006281; GO:0006310; GO:0016887; GO:0043139","lightgreen",-0.157878358559741,0.157878358559741,0.153574253427204,-0.153574253427204,-0.331065484847622,-0.306085553310141,0.485686855911437,0.131380570225899,0.471854181119262,0.471854181119262,0.484170304207705,0.484170304207705,0.122811065728052,0.155481752645779,0.0187993391879368,0.550146036638779,0.163544362616275,-0.234375019651071,-0.0630763042098711,0.0858921705722282,-0.169510686828242,-0.0814377680524946,-0.190353455378319,-0.309825976122777,-0.186790886361292,-0.109959545045157,-0.0695429169303711,0.0408921135520225,0.000737243428566966,-0.155272620429385,0.0296392055554262,-0.0183405327915234,-0.124071596072985,0.232305484110971,0.774476271676922,0.180120919137678,0.14918399776711,0.0398824936676486,-0.00682231274810381,0.15842336906164
"LOC111122314","GO:0003723; GO:0004521; GO:0004549; GO:0005634; GO:0005654; GO:0005739; GO:0005759; GO:0005829; GO:0016078; GO:0042645; GO:0042780; GO:0042781; GO:0046872; GO:0072684; GO:0090646","blue",0.340871844268546,-0.340871844268546,0.0302684618900586,-0.0302684618900586,0.208243031377483,-0.226596316819633,-0.161177079162129,0.192163128935081,0.111453410875605,0.111453410875605,0.890953190616107,0.890953190616107,0.340329669775749,0.298471131114337,0.462524475985209,0.379717805838532,0.11086243871593,-0.135535410148167,-0.293842006517608,-0.365075278703805,-0.332641771887558,0.0255871955174716,-0.257622487105972,0.145802962980495,-0.288790722635143,-0.223938659828621,0.28294953441966,0.379179836518706,0.244410819822784,0.0237603886217463,0.468611531244771,-0.335266934854005,0.00147889233148769,-0.170311686222207,0.003962775472742,0.285054480497056,0.249555610143981,-0.0038862502273724,-0.0906952546619354,0.079931007617758
"LOC111122318","GO:0002027; GO:0003283; GO:0005200; GO:0005739; GO:0005764; GO:0005769; GO:0005829; GO:0005856; GO:0005886; GO:0006874; GO:0006897; GO:0008093; GO:0008104; GO:0010628; GO:0010881; GO:0010882; GO:0014704; GO:0015031; GO:0016323; GO:0016324; GO:0019899; GO:0019901; GO:0030018; GO:0030315; GO:0030507; GO:0030674; GO:0030913; GO:0031430; GO:0031647; GO:0031672; GO:0033292; GO:0033365; GO:0034394; GO:0036309; GO:0036371; GO:0042383; GO:0043005; GO:0043034; GO:0043268; GO:0044325; GO:0045121; GO:0045211; GO:0050821; GO:0051117; GO:0051279; GO:0051597; GO:0051924; GO:0051928; GO:0055037; GO:0055117; GO:0060307; GO:0070296; GO:0070972; GO:0072659; GO:0086004; GO:0086005; GO:0086014; GO:0086015; GO:0086046; GO:0086066; GO:0086070; GO:0086091; GO:0098907; GO:0098910; GO:0140031; GO:1901018; GO:1901019; GO:1901021; GO:2001259","greenyellow",0.19934119891336,-0.19934119891336,0.235443760326936,-0.235443760326936,0.218670066996314,-0.289203528950451,0.0624343928031685,0.0213643746178193,0.361824999681504,0.361824999681504,0.279486180080136,0.279486180080136,0.316139942141202,0.180754172786187,0.777174580783373,0.922919552887108,0.130583129935802,0.430072247345678,0.411997053509972,-0.349689124228716,0.00901795113884784,-0.0700631637554466,-0.545055326119497,0.288066947295392,-0.0409627985986858,0.355225227313393,-0.433620367146051,-0.40600149183524,-0.70800639048239,-0.0517465159405761,0.0797286771781703,0.063832298606844,0.0216330654734915,0.113310063301859,0.219421980947993,0.0117058463874369,0.527560918391227,0.833325473983766,0.16896674603888,0.0123719975346848
"LOC111122321","GO:0004888; GO:0005262; GO:0005892; GO:0007165; GO:0007268; GO:0010996; GO:0022848; GO:0030594; GO:0034220; GO:0042391; GO:0045202; GO:0045211; GO:0050877; GO:0051899; GO:0080164","turquoise",-0.431300362819856,0.431300362819856,-0.00383142259763311,0.00383142259763311,-0.355598920512285,0.160975814620188,0.329668423649784,-0.156617215407298,0.0398957078286468,0.0398957078286468,0.986157282589899,0.986157282589899,0.0958668980437591,0.463090961974409,0.124494812709516,0.475446253074503,0.00138144661056205,-0.195258817218224,0.0529240927295769,0.270789313463451,0.383602180310062,0.0740145679520285,0.0448812107174297,-0.240514050207525,0.179784344237427,0.0481463419767199,-0.174747104021937,-0.363943657154299,-0.154377468659087,0.0879165920096528,0.160994255666293,0.831871412296813,-0.173924580433649,0.229788370738609,-0.059851197478043,-0.369977530101825,-0.209253888638695,-0.090411983705433,0.011268420497551,0.311470133209125
"LOC111122323","GO:0001669; GO:0004867; GO:0005615; GO:0009986; GO:0010466; GO:0032991; GO:0042742; GO:0090281; GO:0097524; GO:1901318","turquoise",-0.218928846747065,0.218928846747065,0.207093614698318,-0.207093614698318,-0.0447433592938388,-0.0285653915204179,0.277617297123387,-0.207022837921141,0.315553247308338,0.315553247308338,0.343061655733878,0.343061655733878,0.839356867504395,0.897056161066652,0.199651070370374,0.34323030431426,-0.192607066187813,-0.129300687148745,-0.108666416875798,0.0783342719104122,0.269259937850436,0.154582503211692,-0.230214066643627,-0.256368084992649,-0.114682377041424,-0.316624628835589,-0.160065955560035,0.00779969716929635,0.117225151107589,0.387645532688127,0.506584590067166,0.811507620307156,-0.209354113993863,0.0688749915538813,-0.0862620291040565,-0.320416549268148,-0.0910955563457393,-0.214994423970228,-0.161059272063573,0.0808484701319986
"LOC111122325","GO:0003924; GO:0005525; GO:0005811; GO:0005886; GO:0006886; GO:0012505; GO:0140220","turquoise",-0.424545046756574,0.424545046756574,-0.285280830308169,0.285280830308169,-0.451337093553833,0.383535513577441,0.0994239249801649,-0.059002061380834,0.0434692222926366,0.0434692222926366,0.187008648117062,0.187008648117062,0.0306376336044674,0.0708237156987054,0.65173658787087,0.789148275837571,-0.262379012530713,-0.0650854102985432,-0.0718845684410812,0.303747626215137,0.094067229837578,0.120070322524304,0.0349972923966493,-0.349620448644229,-0.054822777126218,-0.17290051425116,0.0550820452433834,0.0732158922444023,0.0398178686591216,0.69818258109503,-0.168170906824071,0.338998826825318,-0.022734169078361,0.0608597631258256,0.0659196931295692,-0.0863331913042509,-0.00436262081089609,-0.222880066587551,-0.0498305318337444,-0.14090327497693
"LOC111122326","GO:0016020","blue",0.231741441014379,-0.231741441014379,-0.215180702184217,0.215180702184217,-0.0259042392067419,-0.0431721749598717,-0.220455247142661,0.287960217852546,0.287335896880693,0.287335896880693,0.324115564306727,0.324115564306727,0.90660361182444,0.844930365800468,0.312106146535819,0.182720757154427,-0.0730042207349125,0.144660692465851,0.0394890828848286,-0.410194453596672,-0.515996476132597,0.0187338687796459,-0.506942341380165,-0.236354740444946,-0.750830635839129,-0.477170700535049,0.223512197861189,0.612668062289862,-0.0559567864331827,0.503427493346862,0.0147924550932973,-0.303774100130933,0.0974917878371148,-0.103679960077072,0.0766340411401639,0.448693859575234,0.755218129730863,0.203468731883896,-0.152759901294075,-0.0809249371308189
"LOC111122328","GO:0000122; GO:0000785; GO:0000791; GO:0000792; GO:0004842; GO:0005634; GO:0005657; GO:0006511; GO:0007049; GO:0008270; GO:0016567; GO:0031507; GO:0035064; GO:0042393; GO:0044027; GO:0044729","blue",0.355845776663077,-0.355845776663077,-0.271583164156873,0.271583164156873,-0.0793308726647639,-0.1703749304818,-0.234432704946427,0.479326014671714,0.0956202135883676,0.0956202135883676,0.210003444261967,0.210003444261967,0.718990275871467,0.437022059767974,0.281616294417911,0.0206530248051621,-0.329249647113662,-0.139471237614924,-0.155643941043325,-0.293070406951605,-0.298047123047559,0.209931545718461,-0.408954712808484,-0.24670274201346,-0.753263913599232,-0.78564796659783,0.241340711272926,0.783610572150771,0.40251780228044,0.280082935775519,0.222708116254089,-0.0229351486472865,-0.143381440099666,-0.165476799278584,0.0131492175564015,0.237857402123553,0.491207662463412,-0.171520075367226,-0.126617240316549,-0.00642467980581078
"LOC111122331","","blue",0.224547980570302,-0.224547980570302,-0.384803811975253,0.384803811975253,-0.200893016417507,-0.00640023131229673,-0.249043961133219,0.444150322630532,0.302977441919622,0.302977441919622,0.0698184449494851,0.0698184449494851,0.358022254603263,0.976878243533344,0.251821483838367,0.0337378724331073,-0.132014300324907,-0.165542959451236,-0.143731969917619,0.100772936712649,0.106964998568803,0.366505939373578,0.3102777014292,-0.183461924606676,-0.0577248674928769,-0.461484937119485,0.122282177319495,0.640017659812545,0.632035664506479,0.0351206511294136,-0.290955472506911,-0.392773914132955,-0.0971564059842708,-0.221406939814194,-0.288623939961917,-0.121444488501057,-0.255917586424945,-0.625947908401106,-0.104438169734699,-0.296381011343522
"LOC111122332","GO:0005886; GO:0006814; GO:0008523; GO:0009925; GO:0012506; GO:0015225; GO:0015233; GO:0015878; GO:0015887; GO:0016020; GO:0016323; GO:0016324; GO:0031526; GO:0090482; GO:0150104; GO:1904200; GO:1905135","lightgreen",-0.218263361632731,0.218263361632731,-0.0193026242392589,0.0193026242392589,-0.230763594983959,0.0534887300674246,0.194806124382451,-0.0315302014342399,0.317063347294091,0.317063347294091,0.930339656121823,0.930339656121823,0.289431914402931,0.808477428873413,0.373071855250995,0.886435571664997,0.10129041895847,-0.049249134308783,-0.0742480976691848,0.0368406575514088,-0.252945450511469,-0.207710203716007,-0.284177818436362,0.00770737387031583,-0.109429584835228,0.170248956493352,0.0263185273509888,-0.125904867391052,-0.315293144012733,0.0995632394190359,-0.22095207038737,-0.0725838738534176,-0.195065877193404,0.43416220709176,0.756653174522606,0.272636117334696,0.325982438430487,0.341190002155687,-0.0812002554401829,-0.224823588911238
"LOC111122333","GO:0000026; GO:0005789; GO:0006506; GO:0097502","lightcyan",0.167337891421921,-0.167337891421921,0.121110397919487,-0.121110397919487,0.282679363103021,-0.0626057055154541,-0.127756694677343,-0.0751686254525891,0.445358561431067,0.445358561431067,0.581998734487565,0.581998734487565,0.1912372154806,0.776578214985501,0.561294101621679,0.733197506304625,-0.144193313442875,0.050396794761547,-0.0422676554488157,-0.356622118350093,-0.516204847743538,-0.418807217385133,-0.22872868937938,0.639218286608909,-0.270507181937098,0.281850282992782,-0.164713928409758,-0.0478706973906098,-0.52925540710655,0.119762420425981,-0.180763370824776,-0.393615229610391,0.0806248155432687,0.0843620329383749,0.284691115460821,0.543724667994825,0.537828475706396,0.671067831896651,0.0969624968528299,0.00446690047647582
