"X","Gene","log2FoldChange","lfcSE","pvalue","padj","pair","DEG_group"
"LOC144623939",223.854604931196,5.56714208482013,2.86319481804312,9.22653444464538e-06,0.0109549718972756,"W vs. H","H"
"LOC144623107",103.497830341937,-23.0285916783236,3.39893438359089,5.21404058018292e-12,3.25017219565703e-08,"W vs. H","W"
"LOC111113641",332.381750302913,10.7946853291998,6.04009317557003,3.61822059811502e-06,0.00560874935604576,"W vs. H","H"
"LOC111117444",7559.25304606235,1.61009337033721,1.50508885718437,0.000108506368822086,0.0483124607180338,"W vs. H","H"
"LOC111117756",122.233383112492,23.8765172049459,3.69916762324181,4.20825579079532e-11,2.09857299775381e-07,"W vs. H","H"
"LOC111137387",6756.76481206447,2.84548820110915,2.13927882868974,5.96128452411446e-05,0.0346243454942297,"W vs. H","H"
"LOC111100804",2132.06781193006,-2.76208377161188,2.57231358596253,8.90899217736828e-05,0.0440643216087651,"W vs. H","W"
"LOC111112448",24.4019279924402,2.98807658305998,2.34130072363507,6.22478049209856e-05,0.0346243454942297,"W vs. H","H"
"LOC111136946",88.1570697728834,1.79899678600596,1.68721231520721,0.0001129706093351,0.0485272569554648,"W vs. H","H"
"LOC144626342",58.6447626702662,23.453482304719,4.0258177831313,1.71824798243005e-09,7.14046586565179e-06,"W vs. H","H"
"LOC111137711",277.064907102972,8.12157533832706,4.378389419402,4.04898886696172e-06,0.00560874935604576,"W vs. H","H"
"LOC111134957",55.1174438281733,-1.67938204715995,0.834582786241289,8.95765003831442e-06,0.0109549718972756,"W vs. H","W"
"LOC111118706",38.7281970568099,-3.91688479280525,2.10701017029139,2.13781238893721e-05,0.017379111267956,"W vs. H","W"
"LOC111110326",803.790895056099,1.19384275109329,0.75922240998442,2.07782737141187e-05,0.017379111267956,"W vs. H","H"
"LOC111106770",112.68209091245,3.41863336872561,1.03553740278281,3.08660464473524e-06,0.0051307600141219,"W vs. H","H"
"LOC111106783",128.066043782336,1.40961397182047,1.35207491233901,0.000112237543601714,0.0485272569554648,"W vs. H","H"
"LOC111106424",915.033568858898,25.8878260534267,3.59539908345865,2.18565098391905e-13,1.81656738776792e-09,"W vs. H","H"
"LOC111107578",344.607916581298,3.82470272383495,2.00676153093167,2.0655021934654e-05,0.017379111267956,"W vs. H","H"
"LOC111135652",251.712306609619,3.73218404246839,1.52684643506142,1.02541731744121e-05,0.0116217069968541,"W vs. H","H"
"LOC111137286",3.12103451793474,3.0564985986815,2.43626089252936,6.24887923012888e-05,0.0346243454942297,"W vs. H","H"
"LOC111100041",736.073247653371,6.07888053149745,2.40873726669013,4.02361955685199e-06,0.00560874935604576,"W vs. H","H"
"LOC111101789",42.6956900855911,3.06047558054398,1.30727898847173,1.14509001041081e-05,0.012413771443297,"W vs. H","H"
"LOC111128342",16.1114346766794,2.61788467614385,2.73604785981626,0.000107587435471329,0.0483124607180338,"W vs. H","H"
"LOC111129330",371.80929893898,2.40422725879024,2.21393830233142,0.000101511146804907,0.0477562063100669,"W vs. H","H"
"LOC111131598",83.2158055429664,2.73650331045088,2.5362672116947,8.97555137684033e-05,0.0440643216087651,"W vs. H","H"
"LOC111129569",135.944076321143,4.58924807418152,1.34248111568294,2.52916307900351e-06,0.00454606503791411,"W vs. H","H"
"LOC111103459",272.05688206279,1.00423721715381,0.611786893391267,1.88640867413292e-05,0.017379111267956,"W vs. H","H"
"LOC144620716",16.3084337125329,4.42382407741473,2.66823105628331,2.1607140824041e-05,0.017379111267956,"W vs. H","H"
"LOC111118928",186.406215408816,-3.69000995504372,3.29869569936703,4.72780048623464e-05,0.0293070266929389,"W vs. H","W"
"LOC111121152",134.42835213829,4.13119444633841,1.11178495648236,1.75966268146091e-06,0.00398867539086784,"W vs. H","H"
"LOC144621050",42.2668336331875,-4.70229899608544,4.0269943051901,2.5038265798055e-05,0.0179220037420046,"W vs. H","W"
"LOC144620607",948.843042805505,21.9576563402348,4.14664371317631,1.57004672005441e-08,4.89344311472957e-05,"W vs. H","H"
"LOC144620495",3625.80290532474,-2.16680453318258,1.11405755564254,1.58989681379739e-05,0.0156039095850898,"W vs. H","W"
"LOC111115440",41.6644663952912,-22.7547999049599,2.62669802863301,2.14088191933202e-18,5.33807497766246e-14,"W vs. H","W"
"LOC144621293",70.2331369452462,-23.784960401857,3.27267777818879,1.53696881024105e-13,1.81656738776792e-09,"W vs. H","W"
