"","Sample","Phase1_treatment","Phase1_temp","Phase1_DO","Module","Eigengene"
"660","C4_Nu_W29","control","ambient","normoxic","MEbrown",0.000857646707624047
"661","C6_Nu_W42","control","ambient","normoxic","MEbrown",-0.0312838094479467
"662","H1_Nu_B08","hypoxic","ambient","hypoxic","MEbrown",0.967361866501245
"663","H2_Nu_B14","hypoxic","ambient","hypoxic","MEbrown",-0.0868016414816039
"664","H3_Nu_B18","hypoxic","ambient","hypoxic","MEbrown",-0.0165424171228593
"665","H4_Nu_B28","hypoxic","ambient","hypoxic","MEbrown",-0.00950798212793463
"666","H5_Nu_B35","hypoxic","ambient","hypoxic","MEbrown",-0.0595069019742349
"667","W1_Nu_G02","warm","warm","normoxic","MEbrown",-0.026581559634466
"668","W2_Nu_G15","warm","warm","normoxic","MEbrown",-0.0465866486315266
"669","W3_Nu_G21","warm","warm","normoxic","MEbrown",-0.0892168457023522
"670","W4_Nu_G27","warm","warm","normoxic","MEbrown",-0.0462518556353025
"671","W6_Nu_G41","warm","warm","normoxic","MEbrown",-0.0782625159125441
"672","W6_Nu_G45","warm","warm","normoxic","MEbrown",-0.0167540930827568
"673","B1_Nu_O03","both","warm","hypoxic","MEskyblue3",-0.244896297693405
"674","B4_Nu_O32","both","warm","hypoxic","MEskyblue3",0.21851876507744
"675","B5_Nu_O36","both","warm","hypoxic","MEskyblue3",-0.241643013174671
"676","B6_Nu_O47","both","warm","hypoxic","MEskyblue3",-0.22676958596585
"677","C1_Nu_W01","control","ambient","normoxic","MEskyblue3",0.217343770733996
"678","C1_Nu_W05","control","ambient","normoxic","MEskyblue3",-0.0722827435753132
"679","C2_Nu_W15","control","ambient","normoxic","MEskyblue3",-0.0130871797429669
"680","C3_Nu_W21","control","ambient","normoxic","MEskyblue3",-0.100631804467555
"681","C4_Nu_W29","control","ambient","normoxic","MEskyblue3",0.0370400185051417
"682","C6_Nu_W42","control","ambient","normoxic","MEskyblue3",-0.0545563174494715
"683","H1_Nu_B08","hypoxic","ambient","hypoxic","MEskyblue3",0.620491556165945
"684","H2_Nu_B14","hypoxic","ambient","hypoxic","MEskyblue3",-0.16634570543207
"685","H3_Nu_B18","hypoxic","ambient","hypoxic","MEskyblue3",0.352977830468029
"686","H4_Nu_B28","hypoxic","ambient","hypoxic","MEskyblue3",-0.0383822773067812
"687","H5_Nu_B35","hypoxic","ambient","hypoxic","MEskyblue3",-0.231013744589426
"688","W1_Nu_G02","warm","warm","normoxic","MEskyblue3",0.18996925168874
"689","W2_Nu_G15","warm","warm","normoxic","MEskyblue3",-0.0554562734144279
"690","W3_Nu_G21","warm","warm","normoxic","MEskyblue3",-0.100628689029859
"691","W4_Nu_G27","warm","warm","normoxic","MEskyblue3",0.128839536913285
"692","W6_Nu_G41","warm","warm","normoxic","MEskyblue3",-0.238698449048225
"693","W6_Nu_G45","warm","warm","normoxic","MEskyblue3",0.0192113513374455
