"","Gene","baseMean","log2FoldChange","lfcSE","pvalue","padj","B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
"5351","LOC111112619",193.6896096224,-0.00780801949591452,0.123965386306669,0.371905843819331,0.917227819485337,100.323059347777,7.65736221439051,258.381091893501,790.43791108116,5.31167542689354,427.137809147981,42.7410488832057,14.8087843500568,21.0034783638764,101.748333155851,279.741369567766,353.782219083676,0,0,1641.61274437465,13.4757807884389,5.26193518834051,31.4650071004217,28.5465680116307,5.57154217787022,253.115417235316,52.6014055565459,20.1364783658381
"5352","LOC111111561",371.931808532119,-0.0180658192491098,0.0788447989262058,0.195201189420283,0.822833411143474,254.666227575127,307.251658852419,354.854551529062,274.140315981905,382.440630736335,507.99517219657,399.628807057974,306.75339010832,617.65784521918,554.04058122535,357.516996981226,464.772719188359,136.125503551189,285.217649613409,479.163089426343,493.4208965613,307.82320851792,393.312588755272,234.319745762135,557.154217787022,221.706934804657,211.398101576307,453.070763231357
"5353","LOC111111119",2125.27322815859,-0.00906006937966708,0.0727217100501702,0.409238039336523,0.930130907983549,3317.52065484231,766.69339171585,698.803407621061,2146.290223875,3593.87959383617,977.319431630772,2534.5441987741,3890.47920282207,2481.52207336169,2012.6656585897,2099.94194016341,1887.82948838768,3902.2644351341,1685.84003610783,1689.52905331729,2311.61470447836,1915.34440855595,3214.67489209309,1580.76620364405,1749.46424385125,2357.48374008951,501.202071812372,1565.61119294391
"5354","LOC111118464",3026.49865353853,-0.0247160380594472,0.11917211173675,0.0713813559071235,0.683150544364265,5665.25173598944,5756.42204466807,4187.78704783233,3687.18724995662,1757.10223121638,1059.93456344129,1931.8954095209,1374.04363362313,6704.77703771298,6826.89501092268,2698.31249300567,1273.41779137962,8808.22758311896,1244.00733782277,2938.22806436234,1605.6911108686,1301.01347531719,1134.23858928663,1267.94339584993,3447.85601773869,1733.0092070564,1776.53803672108,1429.6899639745
"5355","LOC144624594",194.327034396948,-0.00127646762002037,0.0768362924411073,0.876913862821447,0.991026269611842,117.472300261927,65.0875788223194,512.567685541978,119.936388242084,48.8674139274206,87.0095537153295,307.735551959081,498.20981634834,227.926635578362,32.0576940080077,12.544456034429,107.026553672373,160.628094190404,257.20520188352,487.788025036017,142.013997539702,205.21547234528,91.3983539583679,151.058922394879,45.5009277859401,96.0730050820178,210.405622226184,485.792540575843
"5356","LOC111110757",247.44872756322,0.00386055939176383,0.0876004731021291,0.624004376839088,0.968890448782838,174.064795278622,29.6722785807632,1451.29639277843,119.936388242084,219.903362673393,33.3976064765911,247.898083522593,281.366902651079,77.7906606069496,53.661792143839,77.7756274134597,177.386602845877,96.1953558428405,222.826288760476,1072.36699413616,232.198068970023,71.0361250425969,307.907569482698,107.049630043615,0,272.514774030724,27.7894218034582,337.286012627788
"5357","LOC144624595",52.2469700345765,0.000271295478265687,0.0860342357773596,0.971269709257671,0.996821856467402,54.8775709252799,1.91434055359763,7.55009684104387,1.14225131659127,50.992084098178,14.9410344763697,96.1673599872129,85.6793951681858,22.5592915760154,87.1132989348035,8.78111922410029,8.91887947269772,25.410093996222,25.4658615726258,21.0831759347591,292.320783256904,73.6670926367672,137.097530937552,32.1148890130845,1.85718072595674,29.5609246406209,7.93983480098807,114.526220705704
"5358","LOC144624017",20.353704112741,0.0159461339111619,0.119167955724658,0.14207336311154,0.768196781070736,8.57462045707499,32.5437894111597,59.5618750793461,36.5520421309207,42.4934034151483,0.878884380962924,36.3298915507249,10.5777031071834,1.55581321213899,4.878344740349,3.7633368103287,26.7566384180932,13.6125503551189,25.4658615726258,7.66660943082149,15.5489778328141,18.4167731591918,23.9733387431785,29.7360083454486,8.35731326680533,10.1615678452134,7.93983480098807,42.7900165274059
"5359","LOC111114333",1432.25877544945,0.00969737869463236,0.130439591610084,0.293816870195483,0.88863978776819,2586.96299189952,43.0726624559466,3372.3765889996,3333.08934181333,62.6777700373438,3540.14628651866,41.6725226611256,250.691563640247,119.019710728633,14.635034221047,20.0711296550864,133.783192090466,16.3350604261427,3427.70496767543,2868.27025330609,89.147472908134,3094.01789074422,117.619193208719,1319.0893302041,2609.33891996922,2969.02536859236,2841.4683794036,71.7362041782981
"5360","LOC144624599",64.7742581914529,0.00248019350732138,0.111430027225682,0.750321939541177,0.980023743520449,0,341.709788817177,169.457729098985,23.9872776484167,0,0,1.06852622208014,27.5020280786769,0,0,45.1600417239443,188.28745553473,36.3001342803172,25.4658615726258,243.414849428582,257.076433502526,27.6251597387877,29.2175065932487,29.7360083454486,0,24.9420301655239,18.8571076523467,0
"5361","LOC144624021",26.5966706706609,-0.0087262756968733,0.0967102754473214,0.325940345148283,0.901735652841004,23.1514752341025,16.2718947055798,73.823169112429,6.85350789954763,84.9868068302966,27.2454158098507,20.3019982195227,11.6354734179018,66.1220615159071,9.756689480698,42.6511505170586,3.9639464323101,12.705046998111,7.63975847178773,90.0826608121525,10.365985221876,2.63096759417026,5.24416785007029,5.94720166908972,29.7148916153078,21.2469145854463,26.7969424533347,12.5852989786488
"5362","LOC144624027",592.862110500597,0.00133206049734341,0.0779362687478088,0.869584417404751,0.991026269611842,855.747121616084,66.0447490991182,42.7838820992486,73.1040842618414,1180.25427985574,294.42626762258,677.445624798811,662.164214509683,1047.06229176954,403.50880066601,28.8522488791867,458.826799539894,1575.42582776577,1217.26818317151,463.8298705647,580.495172425059,619.592868427095,1122.25191991504,562.605277895887,40.8579759710483,380.596904747994,679.848354834603,602.835821077277
"5363","LOC144624022",137.862737124716,0.00385889429670143,0.0800865362480466,0.642068222539087,0.972788819500784,46.3029504682049,177.076501207781,83.0510652514826,257.006546233036,191.220315368167,50.9752940958496,414.588174167096,76.1594623717207,38.1174236974053,96.8699884155015,2.5088912068858,112.972473320838,176.963154616546,173.167858693855,114.999141462322,221.832083748147,76.2980602309374,220.255049702952,14.2732840058153,77.0730001272047,375.978010272897,53.5938849066695,119.560340297164
"5364","LOC144624023",36.6695853820441,-0.0167689440575338,0.131473307754725,0.131514333962375,0.760063860800307,6.85969636565999,15.314724428781,10.9056954370634,29.6985342313731,16.9973613660593,6.15219066674047,64.1115733248086,225.305076183007,14.7802255153204,32.7546003994861,33.8700312929583,6.93690625654267,43.5601611363806,138.78894557081,23.9581544713172,8.29278817750084,5.26193518834051,16.4816703859352,22.5993663425409,68.7156868603994,14.7804623203104,15.8796696019761,21.3950082637029
"5365","LOC111115408",84.8771337283636,0.00247551369718768,0.0746062157890653,0.77652594401396,0.982466734921771,28.2962475083474,109.117411555065,76.3398680594436,60.5393197793374,168.911278575215,65.0374441912564,23.5075768857632,76.1594623717207,21.0034783638764,47.3896346205331,112.900104309861,489.547384390297,87.1203222727612,59.8447746956706,47.9163089426343,43.5371379318794,44.7264491008943,138.595864609,58.2825763570792,44.5723374229618,37.8749346957955,55.5788436069165,55.3753155060547
"5366","LOC111105488",102.602288010456,-0.00424530417172891,0.0807780386568437,0.610317834250975,0.967754988586322,95.1782870735323,668.104853205572,70.4675705164095,93.6646079604843,48.8674139274206,142.379269715994,14.959367109122,16.9243249714935,152.469694789621,93.3854564581094,106.627876292646,253.692571667846,52.6351947064599,33.1056200444135,65.1661801619827,26.9515615768777,19.7322569562769,100.38835598706,11.8944033381794,65.9299157714643,44.3413869609313,87.3381828108687,95.6482722377308
"5367","LOC111115207",929.862769052712,-0.00363939791748904,0.12243014051695,0.653538750779438,0.974586274140783,0,245.035590860496,688.736611833002,1.14225131659127,4.24934034151483,351.55375238517,445.57543460742,333.197647876278,250.485927154378,1657.2433989357,380.097017843198,7185.64389517013,5.44502014204758,34.3789131230448,516.537810401598,0,7279.8873330691,428.523430034315,1542.70411296187,0,23.0944723754851,1.98495870024702,11.3267690807839
"5368","LOC111114773",777.96707336363,0.00263222863273494,0.0542576844954673,0.823192074348475,0.987463970216214,1047.81861985456,1159.13320520336,563.740564131276,753.885868950239,778.691617582593,835.819046295741,902.904657657721,657.93313326681,791.131018372677,896.918525832737,575.79053198029,731.348116761213,724.187678892328,940.963585108522,564.454119344232,437.444576363169,687.998025875522,572.363462493386,1106.17951045069,1063.23596561023,840.638794467656,827.727778003006,432.934284865518
"5369","LOC144624031",287.583212779354,-0.0148299094386611,0.0851776482841424,0.202208985376558,0.826627485382678,246.091607118052,306.294488575621,343.948856091999,179.33345670483,522.668862006324,99.3139350488104,323.763445290283,445.321300812423,325.164961337049,527.55813834917,500.523795773717,196.21534839935,455.566685217981,138.78894557081,245.331501786288,88.1108743859464,196.007085765684,343.118410761742,128.459556052338,389.079362087937,359.349990162547,196.510911324455,57.8923753017844
"5370","LOC144624032",10.6182137485462,0.00501989368738195,0.0865124800156286,0.538791609316648,0.956934358795167,0,7.65736221439051,24.3280898211414,3.42675394977381,6.37401051227225,6.15219066674047,8.54820977664115,3.17331093215503,8.55697266676445,15.3319406125254,10.0355648275432,3.9639464323101,29.0401074242537,2.54658615726258,18.208197398201,3.10979556656281,19.7322569562769,15.7325035502109,1.18944033381794,11.1430843557404,12.0091256352522,18.8571076523467,15.1023587743786
"5371","LOC144624607",157.227792479078,0.00503600963010113,0.0907084471278485,0.530983491627917,0.956934358795167,36.0134059197149,17.2290649823787,933.695309342426,6.85350789954763,83.9244717449179,78.2207099057003,19.2334719974426,99.4304092075243,79.3464738190886,297.579029161289,16.3077928447577,211.080147520513,177.870657973554,20.3726892581006,455.204934955026,192.807325126894,10.523870376681,315.399237839942,45.1987326850819,63.1441446825292,166.280201103492,118.105042664698,172.418596007488
"5372","LOC144624033",146.707462836851,-0.00777362933013978,0.113788074509958,0.366289432561761,0.913778470103481,463.029504682049,0,60.400774728351,310.692358112826,93.4854875133263,167.866916763919,37.398417772805,101.545949828961,2.33371981820849,394.44901757679,405.185929912056,208.10718769628,215.078295610879,86.5839293469276,39.2913733329601,247.747046802837,0,74.1675167367084,41.630411683628,38.0722048821132,118.243698562483,268.961903883471,0
"5373","LOC144624608",302.349638022491,-0.00445812292926983,0.0868720697408789,0.578466279349032,0.963054454304192,364.421369425687,475.713627569011,541.929173257149,464.896285852648,302.765499332932,353.311521147096,0,236.940549600909,98.0162323647564,532.436483089519,466.653764480758,244.773692195149,320.348685023799,64.9379470101957,830.868797065279,448.847160107233,0,183.54587475246,88.0185847025278,127.216879728037,234.639839334928,357.292566044463,216.467142432759
"5374","LOC111115364",436.050744394077,0.0145125351635414,0.0910775778970742,0.188680367123481,0.819302022514562,739.989745445571,200.048587850952,146.807438575853,950.353095403938,360.131593943382,185.444604383177,167.758616866583,474.938869512536,276.93475176074,243.91723701745,727.578449996881,180.359562670109,401.116483797505,954.969808973466,291.331158371217,152.379982761578,193.376118171514,763.401005603089,443.661244514093,533.010868349584,1135.32426197885,233.232647279024,273.100987836679
"5375","LOC111115413",115.031883310602,-0.012735984949686,0.107068700401207,0.2005387358402,0.825824722134659,90.8909768449948,80.4023032511004,5.87229754303412,91.3801053273017,172.098283831351,53.6119472387384,131.428725315858,346.948661915617,134.577842850023,40.4205707057488,239.599110257594,111.98148671276,293.123584313561,86.5839293469276,155.248840974135,91.2206699525092,38.1490301154687,188.79004260253,68.9875393614407,3.71436145191348,136.719276462872,5.95487610074105,78.0288536676225
"5376","LOC144624609",75.5709209059385,-0.0059867820165954,0.0734406897069131,0.540214486576513,0.956934358795167,78.0290461593824,42.1154921791478,65.4341726223802,133.643404041179,62.6777700373438,54.4908316197013,120.743463095056,110.008112314708,56.7871822430732,101.051426764372,126.699005947733,86.2158349027446,29.0401074242537,34.3789131230448,46.9579827637816,37.3175467987538,94.7148333901292,26.9700060860758,52.3353746879895,32.500662704243,168.127758893531,21.8345457027172,156.057707335245
"5377","LOC144624610",351.168294069997,-0.0107123222203345,0.0870933051253999,0.278789733684918,0.877950115941556,196.358808467017,207.705950065343,162.746531906946,583.69042277814,872.177105095919,116.012738287106,807.805823892588,495.036505416185,572.539262067149,367.269668309132,299.812499222853,463.781732580281,166.073114332451,206.273478738269,84.3327037390364,122.318625618137,665.634801325075,150.58253398059,96.3446670392534,151.360229165474,470.203457564876,86.3457034607452,732.46440055736
"5378","LOC144624035",706.356789605506,-0.00682996994954933,0.137019120950659,0.437496048793261,0.936550310247118,451.882498087852,2.87151083039644,119.962649807697,2454.69807935464,719.200852801385,1276.14012115817,1088.82822029967,1136.0453137115,112.018551274007,1239.79647044012,2003.34962869831,0,2044.60506333887,0,88.1660084544472,106.769647785323,661.688349933819,1194.17193614458,0,0,668.815919994047,0,877.195338811821
"5379","LOC144624612",23.6087166510842,-0.018221909876111,0.184685230205147,0.134443033479298,0.761776669779338,12.8619306856125,0,6.711197192039,91.3801053273017,16.9973613660593,50.0964097148867,21.3705244416029,15.8665546607752,5.44534624248647,113.595741810984,48.923378534273,1.98197321615505,64.432738347563,2.54658615726258,12.4582403250849,0,13.1548379708513,0,0,21.3575783485025,24.9420301655239,0,18.8779484679732
"5380","LOC144624036",75.8164845863696,0.782285308177032,1.32942806176006,NA,NA,30.8686336454699,10.528873044787,7.55009684104387,63.9660737291112,43.555738500527,3.5155375238517,8.54820977664115,63.4662186431006,3.88953303034748,18.8164725699176,38.8878137067299,12.8828259050078,27.2251007102379,20.3726892581006,14.3748926827903,19.6953719215645,6.57741898542564,1231.63027793079,16.6521646734512,12.0716747187188,36.9511558007761,41.6841327051874,10.068239182919
"5381","LOC111113355",1393.81062851576,-0.0029400174091834,0.0601969258832007,0.798044739494894,0.985281700222388,825.735950016321,1280.69383035681,1845.57922781072,1925.83571977288,1330.04352689414,1454.55365049364,1433.96219003155,796.501043970913,1565.14809141183,1820.31949454165,642.276148962764,1386.39026470046,1938.42717056894,835.280259582125,2335.440897864,1779.83966259612,1560.16378334296,1896.890428054,1016.97148541434,645.370302269967,967.196503085314,1169.14067444549,1605.88414967559
"5382","LOC111115426",651.583750812969,-0.00233964563335155,0.0632506461184516,0.831741136664849,0.988218051647467,589.076425401051,648.004277392797,1054.49685879913,847.550476910723,985.846959231441,389.345780766576,560.976266592075,644.182119227471,709.45082473538,833.5000442082,371.315898619098,681.798786357337,382.058913300338,273.758011905727,1299.49029852424,951.597443368221,435.425136835177,774.638508138954,352.074338810111,342.649843939019,709.462191374901,335.458020341746,814.268843918577
"5383","LOC111115248",108.665364274007,0.0113968079250644,0.0762329287463514,0.314367559159683,0.895210618215311,177.494643461452,118.689114323053,168.61882944998,85.6688487443454,80.7374664887818,161.714726097178,105.784095985934,44.4263530501704,81.680193637297,121.261712117247,33.8700312929583,129.819245658156,27.2251007102379,68.7578262460896,138.95729593364,94.330465519072,119.709025534747,183.54587475246,108.239070377433,100.287759201664,58.1980703862223,151.849340568897,138.438288765137
"5384","LOC111114836",2980.76225162076,0.00156630167955089,0.0486461224122398,0.892053240465603,0.991720343096873,2901.65156267417,2042.60137068867,2197.07818074377,1769.34728939988,3648.05868319048,2617.31768650759,2388.15610634912,3516.02851282777,3118.62758373261,3571.64525632695,2885.22488791867,3189.98589140155,3670.85107909707,4530.37677377012,2737.93789298213,3160.58889415001,2163.97084620504,3619.97415021995,3300.69692634479,2273.18920857105,3498.35067543848,2500.05548296112,3255.81684577644
"5385","LOC111111569",11339.3583513469,0.0181666880002203,0.0742716333795963,0.213570715601377,0.831388918018772,11288.4878317392,6840.89596828112,8759.7901349089,11336.8443171684,19765.8065985562,10935.9583523217,7645.30511898343,11071.6818422889,13800.8410982789,12083.6599218445,5933.52770428491,9623.47095104084,14442.9159267812,7458.95085462209,11520.0389959881,13634.3803623336,7758.72343520808,17979.2548905481,11705.2823251024,10831.0779937797,13480.7054150181,10056.7932548015,12850.8487870983
"5386","LOC111115793",52.2607753827799,-0.00798337665566469,0.139944463468173,0.377678833746688,0.917616387304282,358.419135105734,0,5.87229754303412,0,1.06233508537871,24.6087626669619,150.6621973133,0,66.8999681219766,57.8432304927096,288.522488791867,8.91887947269772,0,1.27329307863129,20.1248497559064,0,0,167.813371202249,35.6832100145383,6.50013254084859,5.54267337011641,0.992479350123508,1.25852989786488
"5387","LOC111113108",130.417712572642,-0.00912277308214192,0.106475241548721,0.30543466444464,0.89440664157638,1130.13497624248,89.9740060190885,494.111893263871,10.2802618493214,26.5583771344677,7.03107504770339,94.0303075430526,31.7331093215503,93.3487927283395,103.839052330286,176.876830085449,210.089160912435,32.6701208522855,11.4596377076816,200.290171380211,12.4391822662513,14.4703217679364,14.9833367144865,16.6521646734512,23.2147590744593,109.005909612289,86.3457034607452,10.068239182919
"5388","LOC111115708",74.2554763268988,0.00164335921035006,0.0943121311886601,0.826630886013937,0.987463970216214,175.779719370037,150.275733457414,143.451839979834,43.4055500304683,54.1790893543141,3.5155375238517,76.9338879897703,95.1993279646509,0.777906606069496,126.140056857596,5.01778241377159,94.1437277673648,1.81500671401586,0,155.248840974135,94.330465519072,119.709025534747,5.99333468579461,52.3353746879895,0,21.2469145854463,22.8270250528407,265.549808449489
"5389","LOC111114486",4290.6038734925,-0.0249902212445939,0.0761731608774291,0.142290864002401,0.768280610324347,4801.78745596199,6299.137591613,5757.36829112046,4548.44474266644,4340.7011588574,6518.68545360201,4291.20130787386,3702.1960875142,3453.90533094856,4343.81753808504,4068.16709196532,5158.08529504351,4112.80521395994,4484.5382229394,3563.05673297429,3508.88599760504,3912.24881253117,2764.42562382277,3589.73092746255,4672.66670650716,4700.18701785872,2608.23573212458,3483.61075728999
"5390","LOC111115822",6187.64154066579,0.00333772977400838,0.0525165713613338,0.777519327803905,0.982466734921771,6994.31790683607,5389.82582865412,5274.16209329365,3246.27824175239,5094.95906947628,9158.85413401463,6102.3532542997,6250.36476603469,6456.62483037681,7925.91639028417,5060.43356428865,7444.29139987836,4042.01995211332,5118.63817609778,6726.49144936701,4973.59970945613,4233.22685901994,5181.23783586944,5243.0529914695,9264.5460514352,6176.38569209972,10415.0783001961,6543.09693899951
"5391","LOC111112294",3238.29986799964,-0.0151018217773132,0.07152875715772,0.268672363376539,0.871594216261471,2737.01884989834,3088.78848322977,2289.3571421343,6019.664438436,3821.21930210721,2262.24839659857,3259.00497734444,5516.27217039616,3397.89605531156,2642.6690364862,2936.65715765983,2683.59173467394,5600.20321609593,2071.64783893311,2490.68973883813,4229.32197052543,3304.49529827784,3497.85995599688,2227.82174524101,2053.11329254518,2894.19927809579,2182.4620909216,3274.69479424442
"5392","LOC111115136",310.86975680597,-0.0091336310803271,0.157958452556151,0.338543617744253,0.905991249149148,1080.40217759145,0,36.9115845562145,0,28.6830473052251,906.129796772775,1066.38916963598,0,514.196266611937,607.005466977711,509.304914997817,326.034594057506,180.593168044578,0,596.078883246371,24.8783645325025,242.049018663664,0,329.47497246757,0,306.694593146442,0,395.178387929572
"5393","LOC111113424",1666.68308952125,-0.00947200104099577,0.0595166181681447,0.457221211961018,0.942780775357548,1661.76144458113,1623.36078945079,2142.54970355845,1213.07089821993,2132.10651635507,1573.20304192363,1661.55827533462,2245.64636965504,1243.09475649905,1494.86420972123,1776.29497447514,1351.70573341774,2738.84513144993,1549.59767669428,1293.74034145113,1794.35204190674,1994.27343638105,2029.4929579772,1408.29735524045,731.729206026956,1611.07039291384,1648.50820055515,1414.58760520012
"5394","LOC144624042",21.2310204245196,0.00951051217380911,0.114116295235089,0.291550917751025,0.886955133279043,6.00223431995249,17.2290649823787,0.838899649004875,63.9660737291112,3.18700525613612,0.878884380962924,29.918734218244,13.7510140393385,11.6685990910424,9.756689480698,23.8344664654151,7.9278928646202,0,3.81987923589387,43.1246780483709,50.7933275871926,13.1548379708513,2.99666734289731,8.32608233672561,52.0010603267887,72.0547538115134,36.7217359545698,16.3608886722434
"5395","LOC111115874",6.19202595600592,-0.00489400365852043,0.105990241643623,0.539506507191843,0.956934358795167,8.57462045707499,7.65736221439051,0.838899649004875,3.42675394977381,0,0,12.8223146649617,12.6932437286201,12.4465056971119,20.9071917443529,13.7989016378719,3.9639464323101,0,0,0.958326178852686,0,1.31548379708513,0.749166835724327,10.7049630043615,25.071939800416,0,3.96991740049403,2.51705979572976
"5396","LOC111116026",407.345010843618,0.0140501613905472,0.0786919887703811,0.245719369069084,0.857887465586604,463.886966727757,437.426816497058,565.418363429285,163.341938272552,251.773415234754,470.203143815165,359.024810618928,340.602040051307,279.268471578949,292.70068442094,292.285825602195,752.158835530841,117.975436411031,707.950951718996,388.122102435338,240.490857147524,443.318039617688,184.295041588184,524.543187213713,548.796904520217,352.883537897412,739.397115842014,453.070763231357
"5397","LOC111111125",251.370839041628,-0.0372005468655475,0.106890567780832,0.0532160023359625,0.640384177915897,143.196161633152,324.480723834798,191.269119973111,277.567069931679,320.82519578437,322.550567813393,239.349873745952,331.082107254842,188.253398668818,373.541825832438,245.871338274808,390.448723582545,359.37132937514,224.099581839107,255.873089753667,160.672770939079,274.936113590792,289.17839858959,221.235902090138,138.359964083777,206.002693589327,187.578597173343,115.784750603569
"5398","LOC144624044",96.6486169893446,0.00245854379064321,0.0696869837031693,0.8000132863059,0.985481208390738,240.946834843807,60.3017274383253,109.056954370634,31.9830368645556,66.9271103788586,30.7609533337024,49.1522062156866,56.0618264680722,98.0162323647564,102.445239547329,149.279026809705,113.963459928915,152.460563977332,35.6522062016761,196.456866664801,114.025837440636,86.8219306076184,114.622525865822,48.7670536865357,132.788421905907,97.9205628720566,80.3908273600042,54.1167856081898
"5399","LOC111115121",379.229209887652,-0.00435586265810512,0.0930143720319258,0.579443381627637,0.963393665512843,97.7506732106548,110.074581831864,1.67779929800975,1072.5739862792,997.532645170607,161.714726097178,58.7689422144079,1960.04838576109,326.720774549188,20.9071917443529,16.3077928447577,581.709138941507,327.608711879863,266.118253433939,464.788196743553,472.688926117548,56.5658032746605,1080.29857711448,306.875606125029,51.0724699638104,76.6736482866104,80.3908273600042,133.404169173677
"5400","LOC111112097",107.11375323723,0.00187889563343116,0.0950624206075605,0.802759834286515,0.985899666914246,172.349871187207,2.87151083039644,19.2946919271121,0,157.225592636049,22.850993905036,5.34263111040072,119.528045111173,101.905765395104,265.521335153281,33.8700312929583,26.7566384180932,235.950872822062,67.4845331674583,335.41416259844,90.1840714303216,134.179347302683,549.139290585932,11.8944033381794,0,73.9023116015522,3.96991740049403,33.9803072423517
"5401","LOC111114316",159.741554868606,0.000419940429338557,0.0911802219435978,0.955059855056713,0.996517170931335,3.42984818282999,33.5009596879585,21.8113908741267,14.8492671156865,131.72955058696,19.3354563811843,37.398417772805,99.4304092075243,70.7895011523241,700.39092343582,99.101202671989,12.8828259050078,407.46900729656,70.0311193247209,653.578453977532,142.013997539702,84.1909630134482,801.60851422503,77.3136216981663,0.92859036297837,56.3505125961835,0,135.921228969407
"5402","LOC111107091",43.033679688988,0.0024562868807435,0.0764571091932702,0.770965604835374,0.982466734921771,10.28954454849,16.2718947055798,5.87229754303412,11.4225131659127,29.7453823906038,17.5776876192585,37.398417772805,162.896627850625,60.6767152734207,26.4824428761803,79.0300730169026,11.8918392969303,17.2425637831507,20.3726892581006,12.4582403250849,8.29278817750084,21.047740753362,53.1908453364272,262.866313773766,29.7148916153078,6.46645226513582,54.586364256793,33.9803072423517
"5403","LOC111111464",1836.3975785241,0.00361205202921205,0.139535182821156,NA,NA,0,776.265094483838,1746.58906922815,0,0,517.662900387162,154.936302201621,263.384807368868,342.278906670578,159.59156364856,52.6867153446017,76.3059688219694,0,809.8143980095,306.66437723286,0,34178.9000158658,1583.73869072123,41.630411683628,0,956.111156345081,0,270.583928040949
"5404","LOC111114313",31.4969564542128,-0.00639642328038841,0.137365925529697,0.463841291122862,0.943902094433764,0,71.7877707599111,41.9449824502437,0,0,54.4908316197013,2.13705244416029,19.0398655929302,54.4534624248647,52.9648857523606,22.5800208619722,11.8918392969303,0,17.826103100838,0.958326178852686,0,290.721919155813,56.9366795150488,0,0,16.6280201103492,0,10.068239182919
"5405","LOC144624046",60.6799882349669,0.00204789795333387,0.0681300356544186,0.837759873774479,0.989091477330817,92.6059009364098,40.2011516255502,125.834947350731,33.1252881811469,177.409959258244,39.5497971433316,47.0151537715263,50.7729749144805,44.3406765459613,34.8453195739214,85.3023010341171,28.7386116342482,40.8376510653568,33.1056200444135,59.4162230888666,103.65985221876,38.1490301154687,95.8933549727138,48.7670536865357,25.071939800416,47.1127236459895,39.6991740049403,64.1850247911088
"5406","LOC111120206",77.3965899148383,0.0148072927303386,0.116364307154873,0.159370546154964,0.791351082250213,27.43878546264,7.65736221439051,113.251452615658,65.1083250457025,67.9894454642373,41.3075659052574,35.2613653286447,53.9462858466355,67.6778747280461,36.2391323568783,28.8522488791867,109.999513496605,314.903664881752,30.5590338871509,115.957467641175,27.9881600990653,81.5599954192779,109.378358015752,13.0838436719974,20.4289879855241,359.349990162547,11.9097522014821,40.2729567316761
"5407","LOC111104595",203.369930434579,0.0078203096845068,0.0962919667857544,0.365051650879626,0.913778470103481,6.85969636565999,275.665039718058,214.758310145248,6.85350789954763,31.8700525613612,49.2175253339238,136.771356426258,305.695619797601,126.020870183258,118.474086551333,18.8166840516435,296.30499581518,213.263288896863,522.050162238828,195.498540485948,16.5855763550017,844.540597728652,180.549207409563,683.928191945318,72.4300483123129,160.737527733376,16.8721489520996,183.745365088272
"5408","LOC111116086",174.294832603626,-0.00417765897789753,0.0987229119938765,0.592649143887231,0.966290216762571,6.85969636565999,312.037510236413,495.789692561881,0,121.106199733173,435.047768576648,9.61673599872129,45.4841233608888,65.3441549098376,181.89256817587,27.5978032757438,463.781732580281,4.53751678503965,348.882303544973,59.4162230888666,16.5855763550017,912.945755177079,166.315037530801,71.3664200290766,5.57154217787022,234.639839334928,13.8947109017291,10.068239182919
"5409","LOC111121402",110.097436306424,-0.0134625626291923,0.153196194657923,0.198430962799596,0.823948173629182,0,159.847436225402,333.88206030394,2.28450263318254,6.37401051227225,193.354563811843,6.41115733248086,45.4841233608888,59.1209020612817,147.047248601948,32.6155856895154,347.836299435211,0,150.248583278492,50.7912874791924,0,840.594146337397,34.461674443319,47.5776133527177,4.64295181489185,35.1035980107373,11.9097522014821,22.6535381615678
"5410","LOC111109942",194.889552776187,-0.0149000950869933,0.1029727085814,0.164418481154771,0.796424663297129,60.8798052452324,37.3296407951538,132.54614454277,43.4055500304683,96.6724927694624,184.565720002214,88.6876764326519,281.366902651079,937.377460313742,179.104942609956,150.533472413148,312.16078154442,298.568604455609,304.317045792878,62.2912016254246,158.599573894703,169.697409823982,319.894238854288,247.403589434132,48.2866988748752,146.880844308085,7.93983480098807,213.950082637029
"5411","LOC111114918",21.8065978202677,-0.0159142548473885,0.11917603439379,0.142510946405978,0.768280610324347,2.5723861371225,24.8864271967692,20.133591576117,11.4225131659127,2.12467017075742,48.3386409529608,22.439050663683,39.1375014965787,10.1127858789034,36.2391323568783,27.5978032757438,32.7025580665583,3.63001342803172,29.2857408085196,19.1665235770537,4.14639408875042,81.5599954192779,25.4716724146271,10.7049630043615,4.64295181489185,16.6280201103492,5.95487610074105,22.6535381615678
"5412","LOC111104737",786.668308745841,-0.0136661811422926,0.110134182819711,0.180694089787008,0.810608160110865,323.263191231727,572.387825525691,476.495000634769,364.378169992616,37.1817279882548,267.180851812729,1361.3024069301,349.064202537053,1071.1773965577,1741.56907230459,587.080542411276,2144.49501987976,1776.89157302153,2219.34983605434,381.413819183369,753.607125630389,986.612847813846,274.944228710828,1032.43420975398,0,331.636623311965,567.698188270647,473.207241597195
