"B1_Nu_O03","B2_Nu_O12","B4_Nu_O32","B5_Nu_O36","B6_Nu_O47","C1_Nu_W01","C1_Nu_W05","C2_Nu_W15","C3_Nu_W21","C4_Nu_W29","C6_Nu_W42","H1_Nu_B08","H2_Nu_B14","H3_Nu_B18","H4_Nu_B28","H5_Nu_B35","H6_Nu_B45","W1_Nu_G02","W2_Nu_G15","W3_Nu_G21","W4_Nu_G27","W6_Nu_G41","W6_Nu_G45"
9.46958550482819,9.30308006246696,11.7635306505554,7.64307769138622,12.1621644547635,7.74382128150603,9.25343022512347,9.10236259660392,10.1145824678632,9.45039687617574,6.0996463048051,9.22610376470419,9.6584671793549,7.20899634253289,6.36995107131485,11.286559501338,9.90012582963619,11.0229032624855,8.45535637192486,8.5963387558796,11.0525556563497,8.96572924076256,12.0939880997069
9.1754606727436,8.44132283374795,10.3265078302788,8.63854232682544,11.7464557500114,9.91752702010073,9.8147355942788,8.42199625982881,9.88903849287251,8.83532112663006,9.59322217418654,9.05581917333678,8.82604368650984,9.71709076272615,10.215758081097,9.54492219982723,10.0037168654172,9.94145747470706,9.51180115525898,8.35305751622945,9.75944755497997,9.22802629217172,10.2005978277976
7.79515786480615,7.72202397464321,7.73795102758806,7.96779275184897,10.3047463830234,7.87166190579109,7.96754411826144,9.2926974173402,7.69548493798576,9.65425117320404,7.73769133997302,9.14982569580077,9.48985619419267,9.37280378121269,7.64697104617949,8.43389763418169,8.55408141771814,8.31719142402649,8.60081502096426,8.5963387558796,8.23943043958192,7.75224627547129,8.56600644322096
8.54254141557207,8.24325531492642,8.49984844747829,8.58327065735583,9.46193909893499,9.0257300450529,8.29161919074818,8.35282443924757,9.02661470688845,9.79242710054253,8.35984150192352,8.45345560259966,8.54438429762546,8.78269112671926,9.38150290693588,8.41629627118785,8.61884136396423,8.61618069468915,8.22499505090623,7.9904872237154,8.77014132587507,8.34369589429098,8.31822556961105
7.29499998257779,6.99513025762425,7.74377804701988,6.09364042482496,7.79449215140514,8.0678606985918,7.6183412619378,6.70906651908036,7.32453424988469,6.2558454001924,7.36815048008109,7.98275004352057,7.28576167354327,7.68095623330478,8.10361984504143,6.93240464752058,7.78652639591815,7.09367618736752,6.87641472109234,7.16486318032371,7.61047765844554,6.96317427323325,7.98093985110265
9.76003296577378,9.09067945711937,9.92306947769438,9.38188534738744,10.1687631782679,9.24513584735078,9.10675026786143,10.0579269505515,9.03953085955882,9.56926543763213,9.2106752786578,9.38686677432659,10.7940339292272,10.1022818921745,10.0230408868692,9.40595580331217,9.40099013412633,9.92150698747656,9.89072313307604,9.10720490938247,10.7374204109447,9.47204184236043,9.24516988191315
7.48093744392962,8.18181385525678,7.39386477745485,8.24710059528211,7.53751407347437,8.23121689249523,8.41565015511632,6.38220074405112,7.43763285268591,7.55844138139277,7.61911771777803,6.25348473224924,6.84389504255755,7.24804882741159,8.75511137403474,8.12181777425993,6.86750426168824,7.89557985845651,8.10976500431216,7.69128454329982,7.89613224676529,8.87356343262961,8.15327526851575
6.0595441729667,9.085582093967,6.72270413419591,5.98519296157342,6.09433205467809,7.14713498944026,6.84226859256958,6.89282113436412,7.00780352672693,6.76510598028032,6.13562075181765,7.70906938041014,6.13638553323725,9.24498531195509,6.87204845112042,6.01901347305179,8.58433880322873,7.12729997742765,7.17581209853482,6.86114260656727,6.8948923783853,6.72817191183988,6.40842877814675
7.66932766863388,8.80739171148984,8.62579834049063,7.74172543612911,7.4488300236854,8.89526919525282,8.50414479587382,7.96917006257037,8.46380116648109,8.30742745450845,8.82198090958331,9.44972664772266,7.83091495325726,8.54556756159273,8.06733766321173,8.32009922574568,9.84539172109337,9.27936476615673,8.48953401256294,7.78185529953358,8.30926234140471,8.24189428907637,9.70603222871356
6.43849037714504,7.09689902953754,7.11713909425834,6.2187036884332,6.88183783892601,7.02657545842588,6.45382811483871,6.96168486702378,6.60538720810895,6.92086574988272,7.15592549013567,7.30029880298111,6.60534787374086,6.30374424062581,7.36180392391425,7.26097582089492,7.82142331984257,6.70552182871481,6.47366563215653,6.72580650610529,7.24705934831715,7.13830533161489,7.6965923193763
