"X","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","svalue","pair","DEG_group"
"LOC111126099",2072.71658297402,-8.05536622313403,2.60868835432322,-4.51238870179605,6.41015737018345e-06,0.002384887464955,0.00439223766895659,"C vs. B","C"
"LOC111126085",1269.66916059466,-6.19947005445366,4.11816206717238,-3.91472960561816,9.05055763576831e-05,0.0164013896424883,0.0516245999536138,"C vs. B","C"
"LOC111122944",186.30333172391,-3.05110611807447,2.07380074882634,-3.7280991944012,0.000192929443830604,0.0278841117570211,0.0600846050922693,"C vs. B","C"
"LOC111125053",117.542662529859,-3.7080601703527,2.51663083367584,-3.75730029579512,0.000171756338529874,0.0263872424567289,0.0585097432399999,"C vs. B","C"
"LOC111123027",684.21003442113,-5.36385616551923,1.31390905608692,-4.71854865488459,2.37533162082554e-06,0.00104786057787275,0.00121606812139361,"C vs. B","C"
"LOC111129250",246.258050899075,-4.70795178651621,2.7098332497664,-3.90726502124017,9.33467490218693e-05,0.0166621249121117,0.0427404791906829,"C vs. B","C"
"LOC111130577",67.767942681887,-3.63764629206135,2.56564702644173,-3.73266751640624,0.000189462612104662,0.0278841117570211,0.0647948932208876,"C vs. B","C"
"LOC111127759",178.892310284072,-2.80727556003986,2.69701861767343,-3.52410728643769,0.000424912164044651,0.0462017169918973,0.1223216575013,"C vs. B","C"
"LOC111128447",71.5808623612102,-3.46027990697796,3.20555103949486,-3.59362196206167,0.000326112894148017,0.0391843041684466,0.114064403140791,"C vs. B","C"
"LOC111130816",2322.76279953843,1.25429513208153,1.19042374591104,3.55777682293458,0.000374006866607624,0.0427753038549757,0.134418831079523,"C vs. B","B"
"LOC111128305",186.718733497375,-3.74467575086014,2.35604571435269,-3.80140344590852,0.000143878805939776,0.0233840922495804,0.0494584088862344,"C vs. B","C"
"LOC111131485",15.8914617850471,-6.68350233809759,2.193888709062,-4.42566970327441,9.61435383727484e-06,0.00333585670219154,0.00604950329261294,"C vs. B","C"
"LOC111131556",16.3252415945703,4.78429242687078,2.60178167141036,3.94379935606758,8.02007670438517e-05,0.0150096950685706,0.0373198650746367,"C vs. B","B"
"LOC111129438",55.9982049840948,-4.44287359280815,3.01939786940314,-3.80413508135379,0.000142300516591838,0.0232499468378623,0.0569496392581844,"C vs. B","C"
"LOC111128332",269.066668680029,1.80041953661255,0.845639128426683,4.0415653821666,5.3095572321802e-05,0.0114921013090049,0.0345398003745709,"C vs. B","B"
"LOC111129107",75.1689946371613,-5.90513844241888,1.37826119977966,-4.87014340881975,1.11517282233392e-06,0.000538070886776118,0.00072677372493108,"C vs. B","C"
"LOC111127913",38.0715144529996,-20.3239645799298,3.63470121111747,-5.84512633260363,5.06183965515517e-09,4.88467526722474e-06,1.47546980881356e-05,"C vs. B","C"
"LOC111131698",41.6053631869037,1.94634822457441,0.674760721570453,4.27594358603551,1.90329419472268e-05,0.00553371089134306,0.0130716691487301,"C vs. B","B"
"LOC111128528",147.054682730193,-23.1418699923645,4.01174596479277,-6.04186512066858,1.52342797565974e-09,1.80936368801434e-06,3.02175327182602e-06,"C vs. B","C"
"LOC111131354",27.9381870690924,-4.11942067220127,2.35379111514885,-3.87653988927588,0.000105952446491366,0.0181767308202965,0.0433497156271742,"C vs. B","C"
"LOC111128165",4863.34677599636,-6.01575377618069,2.65379339667328,-4.14672285278979,3.37267899705829e-05,0.00846734369342765,0.019124429998101,"C vs. B","C"
"LOC111130454",94.5887125586779,-9.0735497027941,2.76431728416155,-4.6183391301669,3.86823694657038e-06,0.00159268209213458,0.00294269235588713,"C vs. B","C"
"LOC111131309",206.432595761293,-7.87767466764776,4.60001446392549,-4.04077463746917,5.32749353707208e-05,0.0114921013090049,0.0397027075933944,"C vs. B","C"
"LOC111129710",3719.19498360212,-3.7579882121539,3.8850141749596,-3.57739312466492,0.000347038040306666,0.0407472801698473,0.138987367565531,"C vs. B","C"
"LOC111130643",8.77052279039116,-5.3831500216182,2.64292096848751,-4.0406609777095,5.33007637318224e-05,0.0114921013090049,0.0300800898479292,"C vs. B","C"
"LOC111132186",42.6442334308754,-3.55804876274253,3.68250513576479,-3.56058338941659,0.000370031773841176,0.0424779969376041,0.140807872175232,"C vs. B","C"
"LOC111133808",70.5843970151488,-4.2971856412819,3.63500394128374,-3.69599284048183,0.000219029144632967,0.0303301344675607,0.0915329246176166,"C vs. B","C"
"LOC111136297",30.012285645316,-5.63843731095878,3.29100096514922,-3.95643569172121,7.60763557091399e-05,0.0145014682981373,0.042130917475794,"C vs. B","C"
"LOC111132983",110.427784242658,-4.81458763611825,2.37891737146301,-4.00257419628184,6.26570090349793e-05,0.0128135658211931,0.0310266987971834,"C vs. B","C"
"LOC111132523",750.003862759396,-6.60822168405329,3.57525601942804,-4.04769911600891,5.17235762554365e-05,0.0114908203940135,0.0350700325716389,"C vs. B","C"
"LOC111133166",84.853979965688,-23.6399286056267,2.68115651169969,-8.98482292298696,2.59151266688805e-19,2.00064777883758e-15,2.77556132657469e-15,"C vs. B","C"
